"","Geo_FIPS","density","medianYearBuilt","PConeUnit","PCownerOccUnits","PCcommutingNotCar","PCmovedWithinCounty","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCunmarriedSSCouple","PCwithKids","PCsexMale","medianAge","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCraceWhiteAlone","PCforeignBorn","perCapitaIncome","PCunemployed","PCpoorStruggling","PCwithInterests","PCveryWealthyHHolds","cluster"
"1",6001400100,0.00796904573747278,0.803030303030303,0.93135838150289,0.820572312451663,0.138450993831391,0.0700330628193568,0,0.964494382022472,0.131685393258427,0.574632637277649,0.0108275328692962,0.1415313225058,0.493587831792425,0.473413379073756,0.0492096629883686,0.196242171189979,0.0751565762004175,0.672830301222786,0.239188786161646,0.606416215804313,0.0505689001264222,0.0632096896290689,0.661252900232019,0.382830626450116,1
"2",6001400200,0.0534972647604149,0,0.725028058361392,0.691566265060241,0.333904109589041,0.0575916230366492,0.00312304809494066,0.925046845721424,0.0974391005621487,0.53855421686747,0,0.196385542168675,0.469650205761317,0.44082332761578,0.0205761316872428,0.108024691358025,0.110082304526749,0.763374485596708,0.149691358024691,0.605844700144784,0.0266558966074313,0.0859053497942387,0.603614457831325,0.318072289156626,1
"3",6001400300,0.0796577351144059,0,0.514615384615385,0.445388349514563,0.301453957996769,0.0562052055827989,0.0550738223576283,0.875322240449965,0.066557300210921,0.36084142394822,0.034789644012945,0.169902912621359,0.462983630952381,0.341337907375643,0.142299107142857,0.108816964285714,0.0714285714285714,0.699590773809524,0.17578125,0.348807437323783,0.104118329466357,0.167353823088456,0.341423948220065,0.206715210355987,2
"4",6001400400,0.0966380530764293,0,0.535384615384615,0.415878023133544,0.429841515268651,0.075875486381323,0.0513046027557901,0.894752272060979,0.0712401055408971,0.316508937960042,0.0273396424815983,0.191377497371188,0.449421965317919,0.295025728987993,0.145472061657033,0.0809248554913295,0.108622350674374,0.698940269749518,0.0679190751445087,0.334862455231273,0.0564029797800639,0.179122468659595,0.35856992639327,0.115667718191377,2
"5",6001400500,0.100758635364443,0,0.435196195005945,0.358538122243226,0.389464205312922,0.0790358744394619,0.0434178534213268,0.839874956582147,0.0402917679749913,0.191556395715186,0.0119722747321991,0.144927536231884,0.420121614151465,0.250428816466552,0.276395798783859,0.054726368159204,0.146766169154229,0.5787728026534,0.104477611940299,0.232584012801951,0.0831002796644027,0.304864566058596,0.228733459357278,0.0497794580970384,2
"6",6001400600,0.0929838372457053,0,0.42984693877551,0.421720733427362,0.331963001027749,0.128917800118273,0.0869565217391304,0.738367658276125,0.0350877192982456,0.296191819464034,0,0.227080394922426,0.437610881135423,0.248713550600343,0.395623891188646,0.062093435836783,0.13010053222945,0.363690124186872,0.159077468953282,0.193515202316543,0.12695652173913,0.32817153067302,0.169252468265162,0.0324400564174894,3
"7",6001400700,0.0755545451203646,0,0.448380566801619,0.295558086560364,0.353781068217874,0.16695652173913,0.0813718897108272,0.717552118359112,0.0248823133826496,0.227220956719818,0.046127562642369,0.230068337129841,0.466765140324963,0.313893653516295,0.488675529295913,0.0420974889217134,0.112013786312161,0.350566223535204,0.1068439192516,0.134892936066448,0.117647058823529,0.463318562284589,0.150341685649203,0.0148063781321185,4
"8",6001400800,0.0723444336106456,0.0454545454545455,0.388825541619156,0.310801855533466,0.262985237834882,0.0947574080104201,0.114900527811612,0.690215184734064,0.0312626877791311,0.247183565275017,0.0119284294234592,0.157720344599072,0.540866167372192,0.336192109777015,0.371214588082058,0.107131227613155,0.181699772061218,0.469553891240638,0.150113969391078,0.23282785948335,0.146648044692737,0.274432379072063,0.165009940357853,0.0576540755467197,4
"9",6001400900,0.0839006959072823,0,0.510132158590308,0.457334611697028,0.331892826274849,0.153526970954357,0.0747849106551952,0.825281270681668,0.00529450694904037,0.192713326941515,0.0335570469798658,0.307766059443912,0.471992653810836,0.27958833619211,0.400826446280992,0.0743801652892562,0.0413223140495868,0.506887052341598,0.109274563820018,0.202331783890879,0.100299401197605,0.289715335169881,0.216682646212848,0.0508149568552253,4
"10",6001401000,0.0710522810355314,0,0.409647495361781,0.370838600927097,0.289493019838354,0.074904866813539,0.145881152767151,0.637337413925019,0.00612088752869166,0.230509903076275,0.00927096502317741,0.150442477876106,0.470341521869383,0.308747855917667,0.430597163970441,0.0387457559416816,0.233273417215898,0.3147593369283,0.165767924905133,0.149950468642841,0.0898163606010017,0.39146976371646,0.12937210282343,0.00842815002107038,4
"11",6001401100,0.0749069193375264,0,0.284851301115242,0.199507389162562,0.400424628450106,0.173436331921256,0.0507996237064911,0.808403888366259,0.0250862339291314,0.233990147783251,0.0083743842364532,0.14384236453202,0.482979773063641,0.262435677530017,0.227429699062654,0.0897878638381845,0.14578194375925,0.582387765170202,0.12900838677849,0.212946734740532,0.128695025234319,0.335717809570794,0.213793103448276,0.0187192118226601,3
"12",6001401200,0.0602788364039005,0,0.409509202453988,0.436947791164659,0.330821917808219,0.103349673202614,0.0380539499036609,0.832369942196532,0.0438342967244701,0.266666666666667,0.0168674698795181,0.167871485943775,0.404723127035831,0.337907375643225,0.194218241042345,0.105456026058632,0.115228013029316,0.5435667752443,0.151058631921824,0.295267850339099,0.119879518072289,0.213699753896637,0.248192771084337,0.0995983935742972,2
"13",6001401300,0.0762399279923,0.318181818181818,0.0185087255420412,0.122203098106713,0.514173998044966,0.280040221216692,0.162337662337662,0.594928880643166,0.0120593692022263,0.183591508892714,0.0172117039586919,0.118760757314974,0.560381621893045,0.293310463121784,0.341953301531509,0.207632437860909,0.199849359779061,0.335676625659051,0.319608335425559,0.150979196829993,0.145670906852688,0.549173665673259,0.0849110728628801,0.04245553643144,5
"14",6001401400,0.094039517867496,0,0.25531914893617,0.189357290946786,0.474608150470219,0.163738580463809,0.259069400630915,0.463722397476341,0.0106466876971609,0.229440221147201,0.00691085003455425,0.302695231513476,0.457603686635945,0.1852487135506,0.438248847926267,0.138479262672811,0.226036866359447,0.289400921658986,0.273732718894009,0.050438162005639,0.200864968765017,0.60162980209546,0.0469937802349689,0,5
"15",6001401500,0.0729385543727533,0,0.41210139002453,0.452620967741935,0.295315682281059,0.101442307692308,0.153750774953503,0.656540607563546,0.0018598884066956,0.196572580645161,0.0211693548387097,0.203629032258065,0.508653846153846,0.365351629502573,0.511538461538461,0.103365384615385,0.0913461538461538,0.338461538461538,0.143269230769231,0.16580050293378,0.133967156439067,0.508173076923077,0.134072580645161,0.0342741935483871,4
"16",6001401600,0.0486348410519949,0.303030303030303,0.366359447004608,0.198019801980198,0.240464344941957,0.0795698924731183,0.27431421446384,0.505403158769742,0.0473815461346633,0.173974540311174,0.00424328147100424,0.333804809052334,0.483324510322922,0.238421955403088,0.508205399682372,0.130757014293277,0.145050291159344,0.289041821069349,0.221810481736368,0.0700144783967081,0.160574412532637,0.581866666666667,0.041018387553041,0.00565770862800566,5
"17",6001401700,0.00717016391730675,0.878787878787879,0.4214463840399,0.367497691597415,0.266876971608833,0.138067061143984,0.234581497797357,0.635462555066079,0,0.236380424746076,0.0240073868882733,0.197599261311173,0.555031446540881,0.236706689536878,0.249213836477987,0.118710691823899,0.371462264150943,0.466194968553459,0.350235849056604,0.211872285300617,0.0696014277215943,0.423320158102767,0.0895660203139428,0.0332409972299169,4
"18",6001401800,0.115808977897844,0,0.391304347826087,0.164137931034483,0.403204272363151,0.149781871061561,0.152077807250221,0.647214854111406,0.00795755968169761,0.140689655172414,0.0220689655172414,0.417931034482759,0.416666666666667,0.0994854202401372,0.532670454545455,0.0213068181818182,0.169507575757576,0.328125,0.101325757575758,0.0599177017450278,0.228798586572438,0.654829545454545,0.0482758620689655,0,5
"19",6001402200,0.0575572459717574,0,0.398305084745763,0.301063829787234,0.375844594594595,0.0716889428918591,0.191331269349845,0.58390092879257,0.0111455108359133,0.225531914893617,0.0106382978723404,0.263829787234043,0.525748502994012,0.214408233276158,0.409580838323353,0.0894211576846307,0.263872255489022,0.415568862275449,0.269061876247505,0.108077421321344,0.173089925625423,0.556891025641026,0.15531914893617,0.0074468085106383,5
"20",6001402400,0.150681286249588,0.181818181818182,0.215,0.126248864668483,0.532571428571429,0.0955310880829016,0.206966178697627,0.607773851590106,0,0.209809264305177,0,0.334241598546776,0.446952595936795,0.236706689536878,0.73266688165108,0.0615930345049984,0.0522412125120929,0.0838439213157046,0.117703966462431,0.0458279356854378,0.396598639455782,0.606217616580311,0.0844686648501362,0,5
"21",6001402500,0.090796835334519,0.439393939393939,0.228677379480841,0.186666666666667,0.271942446043165,0.146594274432379,0.180722891566265,0.481927710843373,0,0.152,0,0.46,0.431885488647581,0.102915951972556,0.665844027640671,0.0592300098716683,0.186574531095755,0.140177690029615,0.155478775913129,0.0498818867636973,0.222222222222222,0.703356367226061,0.0386666666666667,0.008,5
"22",6001402700,0.0650127911423323,0,0.273087071240106,0.298003072196621,0.468200270635995,0.159191408717625,0.287441860465116,0.521860465116279,0,0.115207373271889,0.0460829493087558,0.207373271889401,0.418825015792798,0.240137221269297,0.588755527479469,0.0448515476942514,0.170562223626027,0.334807327858497,0.181933038534428,0.116909243313267,0.154105736782902,0.634726688102894,0.138248847926267,0.0168970814132104,5
"23",6001402800,0.125157177796411,0.636363636363636,0.037827352085354,0.0903294367693943,0.532671629445823,0.159773182121414,0.260768335273574,0.605743112145906,0.0236709351959643,0.128586609989373,0.0292242295430393,0.0462274176408076,0.588699080157687,0.433962264150943,0.441524310118265,0.157358738501971,0.0936268068331143,0.290407358738502,0.310446780551905,0.164306942010211,0.181818181818182,0.600269179004038,0.0680127523910733,0.0228480340063762,5
"24",6001402900,0.0527452662403288,0,0.00466200466200466,0,0.584192439862543,0.117363344051447,0.201117318435754,0.568901303538175,0,0.178571428571429,0,0.0535714285714286,0.486443381180223,0.361921097770154,0.147527910685805,0.466507177033493,0.094896331738437,0.294258373205742,0.512759170653908,0.111491274860931,0.0668740279937792,0.510477787091366,0.0165816326530612,0,7
