"","Geo_FIPS","cluster"
"460",6013345102,7
"461",6013345103,7
"462",6013345105,7
"463",6013345108,1
"464",6013345111,1
"465",6013345112,7
"466",6013345113,1
"467",6013345114,1
"468",6013345115,1
"469",6013345116,7
"470",6013345202,7
"471",6013345203,7
"472",6013345204,1
"473",6013346101,1
"474",6013346102,1
"475",6013346201,1
"476",6013346203,1
"477",6013346204,1
"478",6013347000,1
"479",6013348000,1
"480",6013349000,7
"481",6013350000,1
"482",6013351101,7
"483",6013351102,7
"484",6013351103,7
"485",6013351200,1
"486",6013352101,1
"487",6013352102,1
"488",6013352201,1
"489",6013352202,1
"490",6013353001,1
"491",6013353002,1
"492",6013354001,1
"493",6013354002,1
"494",6013355107,2
"495",6013355108,2
"496",6013355109,2
"497",6013355110,4
"498",6013355111,2
"499",6013355112,1
"500",6013355113,1
"501",6013355114,1
"502",6013355115,2
"503",6013355116,1
"504",6013355117,1
"505",6013355200,1
"506",6013355301,7
"507",6013355302,1
"508",6013355304,7
"509",6013355306,1
"510",6013356001,2
"511",6013356002,7
"512",6013357000,7
"513",6013358000,2
"514",6013359102,2
"515",6013359103,2
"516",6013359104,7
"517",6013359105,7
"518",6013359202,2
"519",6013359203,2
"520",6013359204,1
"521",6013360101,7
"522",6013360102,7
"523",6013360200,2
"524",6013361000,2
"525",6013362000,7
"526",6013363000,2
"527",6013364002,2
"528",6013365002,4
"529",6013365003,4
"530",6013366001,4
"531",6013366002,4
"532",6013367100,4
"533",6013367200,4
"534",6013368001,4
"535",6013368002,4
"536",6013369001,4
"537",6013369002,2
"538",6013370000,2
"539",6013371000,2
"540",6013372000,2
"541",6013373000,4
"542",6013374000,4
"543",6013375000,4
"544",6013376000,4
"545",6013377000,4
"546",6013378000,7
"547",6013379000,4
"548",6013380000,2
"549",6013381000,4
"550",6013382000,4
"551",6013383000,2
"552",6013384000,7
"553",6013385100,1
"554",6013385200,7
"555",6013386000,2
"556",6013387000,2
"557",6013388000,2
"558",6013389100,2
"559",6013389200,5
"560",6013390100,1
"561",6013390200,1
"562",6013391000,1
"563",6013392000,1
"564",6013392200,2
"565",6013392300,1
"566",6041101100,7
"567",6041101200,7
"568",6041102100,7
"569",6041102202,2
"570",6041102203,2
"571",6041103100,7
"572",6041103200,2
"573",6041104101,7
"574",6041104102,2
"575",6041104200,7
"576",6041104300,7
"577",6041105000,7
"578",6041106001,2
"579",6041106002,2
"580",6041107000,1
"581",6041108100,7
"582",6041108200,2
"583",6041109001,2
"584",6041109002,1
"585",6041110100,1
"586",6041110200,1
"587",6041111000,2
"588",6041112100,2
"589",6041112201,4
"590",6041112202,2
"591",6041113000,1
"592",6041114100,1
"593",6041114200,1
"594",6041115000,1
"595",6041116000,1
"596",6041117000,1
"597",6041118100,1
"598",6041119100,1
"599",6041119201,2
"600",6041119202,1
"601",6041120000,1
"602",6041121100,1
"603",6041121200,7
"604",6041123000,1
"605",6041124100,1
"606",6041124200,1
"607",6041125000,1
"608",6041126100,1
"609",6041126200,1
"610",6041127000,1
"611",6041128100,1
"612",6041128200,1
"613",6041129000,2
"614",6041130201,1
"615",6041130202,1
"616",6041131100,1
"617",6041132100,1
"618",6041132200,7
"619",6041133000,7
"620",6055200201,4
"621",6055200202,2
"622",6055200203,4
"623",6055200301,4
"624",6055200302,2
"625",6055200400,7
"626",6055200501,4
"627",6055200503,4
"628",6055200504,4
"629",6055200505,4
"630",6055200601,7
"631",6055200602,2
"632",6055200703,7
"633",6055200704,4
"634",6055200705,2
"635",6055200706,7
"636",6055200707,7
"637",6055200802,2
"638",6055200803,7
"639",6055200804,4
"640",6055200900,9
"641",6055201003,1
"642",6055201004,2
"643",6055201005,2
"644",6055201006,2
"645",6055201007,2
