"","Geo_FIPS","density","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","PCownerOccUnits","PCwithInterests","perCapitaIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds","year.x","year.y","cluster"
"1",6001400100,1273.874,0.941389290882779,0.147174770039422,0,0.970181503889369,0.097666378565255,0.592307692307692,0.15,0.0123076923076923,0.487740029542097,47,0.6602658788774,0.0404726735598227,0.213293943870015,0.0776957163958641,0.240472673559823,0.829230769230769,0.655384615384615,88499,0.0395550061804697,0.0628633720930233,0.407692307692308,"2014",2014,1
"2",6001400200,8438.811,0.686274509803922,0.3019508057676,0.0177890724269377,0.9428208386277,0.0838627700127065,0.547239263803681,0.195092024539877,0,0.483238782877772,43.6,0.76689014956163,0.0175348117586385,0.113460546673543,0.0691077875193399,0.150077359463641,0.631901840490798,0.561963190184049,83992,0.0241935483870968,0.0830324909747292,0.307975460122699,"2014",2014,1
"3",6001400300,12718.81,0.56719291490181,0.317017082785808,0.0444290976058932,0.866252302025783,0.0543278084714549,0.362151394422311,0.190438247011952,0.0330677290836653,0.451363301400147,39.8,0.66304347826087,0.131724392041268,0.125829034635225,0.0770081061164333,0.168570375829035,0.459760956175299,0.372509960159363,59829,0.0920369301788806,0.145573159366263,0.185258964143426,"2014",2014,1
"4",6001400400,15749.25,0.492608236536431,0.467653936087295,0.052997393570808,0.889081957717926,0.0784824790037648,0.34326710816777,0.220198675496689,0.0275938189845475,0.462724935732648,36.5,0.698293993923814,0.167095115681234,0.081093713484459,0.106800654358495,0.0675391446599673,0.399006622516556,0.361479028697572,51667,0.0429319371727749,0.157229761347684,0.124724061810155,"2014",2014,1
"5",6001400500,15484.15,0.45952380952381,0.345702207609206,0.0369068541300527,0.860105448154657,0.0263620386643234,0.216981132075472,0.129559748427673,0.00880503144654088,0.450227531285552,35.5,0.636518771331058,0.256541524459613,0.032707622298066,0.147895335608646,0.136803185437998,0.367295597484277,0.225157232704403,39383,0.0842927631578947,0.262798634812287,0.0427672955974843,"2014",2014,2
"6",6001400600,15217.07,0.479057591623037,0.311320754716981,0.0978502594514455,0.733876945885841,0.0518902891030393,0.362258953168044,0.24931129476584,0,0.417142857142857,34.4,0.390285714285714,0.364571428571429,0.0485714285714286,0.136,0.135428571428571,0.462809917355372,0.173553719008264,32032,0.160202360876897,0.340450086555107,0.0275482093663912,"2014",2014,2
"7",6001400700,12930.63,0.434804928131417,0.41030534351145,0.0670878459687124,0.705776173285199,0.0246690734055355,0.222844344904815,0.240761478163494,0.0509518477043673,0.469745222929936,38.4,0.41105550500455,0.444040036396724,0.0259326660600546,0.10828025477707,0.0893994540491356,0.304031354983203,0.187010078387458,25597,0.103781512605042,0.484303912647862,0.0274356103023516,"2014",2014,2
"8",6001400800,11988.24,0.391425389755011,0.287878787878788,0.0991863618752422,0.737311119721038,0.028283611003487,0.250785669390321,0.124450031426776,0.0087994971715902,0.519266625233064,38.9,0.451211932877564,0.376320696084525,0.112181479179615,0.145742697327533,0.15941578620261,0.319296040226273,0.192960402262728,37809,0.134792122538293,0.274621212121212,0.0509113764927718,"2014",2014,3
"9",6001400900,12372.35,0.552346570397112,0.324553950722175,0.0547493403693931,0.829155672823219,0.00527704485488127,0.259842519685039,0.270669291338583,0.0334645669291339,0.455440669620876,38.9,0.521418020679468,0.313638601674052,0.1068439192516,0.0477597242737568,0.137863121614968,0.44488188976378,0.25492125984252,39244,0.0583717357910906,0.259970457902511,0.0590551181102362,"2014",2014,2
"10",6001401000,12353.87,0.421110702464141,0.3985559566787,0.12962096396818,0.651380439868975,0.00561534861956013,0.202952029520295,0.172611726117261,0.00943009430094301,0.526793823796549,36.8,0.361307901907357,0.412352406902816,0.0368755676657584,0.206357856494096,0.120617620345141,0.32390323903239,0.137351373513735,25721,0.112099079072721,0.456069996354357,0.019680196801968,"2014",2014,3
