"Geo_FIPS","year","cluster"
6001423800,2000,1
6001423901,2000,2
6001423902,2000,7
6001424001,2000,2
6001424002,2000,3
6001425100,2000,7
6001426100,2000,1
6001426200,2000,1
6001427100,2000,1
6001427200,2000,11
6001427300,2000,9
6001427400,2000,12
6001427600,2000,3
6001427700,2000,9
6001427800,2000,1
6001427900,2000,1
6001428000,2000,7
6001428100,2000,13
6001428200,2000,13
6001428301,2000,1
6001428302,2000,14
6001428400,2000,7
6001428500,2000,9
6001428600,2000,9
6001430100,2000,8
6001430200,2000,1
6001430300,2000,1
6001430400,2000,1
6001430500,2000,8
6001430600,2000,8
6001430700,2000,1
6001430800,2000,13
6001430900,2000,15
6001431000,2000,15
6001431100,2000,15
6001431200,2000,13
6001432100,2000,8
6001432200,2000,1
6001432300,2000,6
6001432400,2000,6
6001432500,2000,8
6001432600,2000,6
6001432700,2000,8
6001432800,2000,8
6001433000,2000,8
6001433101,2000,6
6001433102,2000,8
6001433200,2000,6
6001433300,2000,8
6001433400,2000,9
6001433500,2000,8
6001433600,2000,8
6001433700,2000,6
6001433800,2000,6
6001433900,2000,3
6001434000,2000,3
6001435101,2000,8
6001435102,2000,14
6001435200,2000,8
6001435300,2000,8
6001435400,2000,6
6001435500,2000,6
6001435600,2000,6
6001435700,2000,8
6001435800,2000,8
6001435900,2000,8
6001436000,2000,8
6001436100,2000,8
6001436200,2000,3
6001436300,2000,6
6001436401,2000,8
6001436402,2000,8
6001436500,2000,6
6001436601,2000,3
6001436602,2000,6
6001436700,2000,6
6001436800,2000,6
6001436900,2000,3
6001437000,2000,8
6001437100,2000,6
6001437200,2000,6
6001437300,2000,8
6001437400,2000,8
6001437500,2000,6
6001437600,2000,6
6001437700,2000,6
6001437800,2000,8
6001437900,2000,6
6001438000,2000,8
6001438100,2000,8
6001438201,2000,6
6001438202,2000,6
6001438300,2000,11
6001438400,2000,8
6001440100,2000,8
6001440200,2000,6
6001440301,2000,6
6001440302,2000,9
6001440304,2000,9
6001440305,2000,9
6001440306,2000,9
6001440307,2000,6
6001440308,2000,6
6001440309,2000,9
6001440331,2000,6
6001440332,2000,14
6001441100,2000,8
6001441200,2000,1
6001441301,2000,9
6001441302,2000,1
6001441401,2000,9
6001441402,2000,9
6001441501,2000,14
6001441503,2000,14
6001441521,2000,14
6001441522,2000,9
6001441601,2000,8
6001441602,2000,8
6001441700,2000,6
6001441800,2000,8
6001441901,2000,9
6001441921,2000,6
6001441922,2000,9
6001441923,2000,15
6001442000,2000,14
6001442100,2000,14
6001442200,2000,1
6001442300,2000,15
6001442400,2000,8
6001442500,2000,8
6001442600,2000,1
6001442700,2000,8
6001442800,2000,1
6001442900,2000,1
6001443001,2000,8
6001443002,2000,8
6001443101,2000,14
6001443102,2000,14
6001443103,2000,14
6001443200,2000,14
6001443301,2000,14
6001443302,2000,9
6001444100,2000,8
6001444200,2000,8
6001444300,2000,6
6001444400,2000,6
6001444500,2000,6
6001444600,2000,9
6001450100,2000,13
6001450200,2000,15
6001450300,2000,8
6001450400,2000,8
6001450500,2000,8
6001450601,2000,1
6001450602,2000,8
6001450603,2000,8
6001450604,2000,8
6001450605,2000,8
6001450606,2000,8
6001450607,2000,15
6001450701,2000,1
6001450703,2000,8
6001450722,2000,8
6001450741,2000,13
6001450742,2000,8
6001451101,2000,8
6001451102,2000,8
6001451201,2000,8
6001451202,2000,8
6001451300,2000,8
6001451401,2000,8
6001451402,2000,13
6001451501,2000,13
6001451502,2000,8
6001451503,2000,1
6001451601,2000,8
6001451602,2000,13
6001451701,2000,1
6001451702,2000,8
6013301000,2000,13
6013302002,2000,13
6013302003,2000,13
6013302004,2000,8
6013303100,2000,13
6013303200,2000,8
6013304000,2000,8
6013305000,2000,13
6013306001,2000,13
6013306002,2000,13
6013307101,2000,13
6013307102,2000,13
6013307201,2000,13
6013307202,2000,3
6013307204,2000,13
6013307205,2000,8
6013308001,2000,13
6013308002,2000,8
6013309000,2000,8
6013310000,2000,3
6013311000,2000,3
6013312000,2000,3
6013313101,2000,6
6013313102,2000,8
6013313103,2000,8
6013313201,2000,6
6013313202,2000,8
6013314102,2000,6
6013314103,2000,6
6013314104,2000,6
6013314200,2000,13
6013315000,2000,8
6013316000,2000,2
6013317000,2000,13
6013318000,2000,13
6013319000,2000,13
6013320001,2000,13
6013320002,2000,8
6013321101,2000,8
6013321102,2000,8
6013321103,2000,8
6013321200,2000,13
6013322000,2000,8
6013323000,2000,1
6013324000,2000,15
6013325000,2000,1
6013326000,2000,1
6013327000,2000,13
6013328000,2000,4
6013329000,2000,13
6013330000,2000,13
6013331000,2000,13
6013332000,2000,13
6013333100,2000,8
6013333200,2000,8
6013334001,2000,13
6013334003,2000,8
6013334004,2000,13
6013334005,2000,8
6013335000,2000,13
6013336101,2000,6
6013336102,2000,6
6013336200,2000,6
6013337100,2000,8
6013337200,2000,13
6013337300,2000,1
6013338100,2000,13
6013338201,2000,8
6013338202,2000,8
6013338301,2000,1
6013338302,2000,1
6013339000,2000,15
6013340001,2000,13
6013340002,2000,1
6013341000,2000,1
6013342000,2000,1
6013343001,2000,13
6013343002,2000,1
6013343003,2000,1
6013344000,2000,8
6013345101,2000,8
6013345102,2000,8
6013345103,2000,8
6013345105,2000,8
6013345107,2000,1
6013345108,2000,8
6013345109,2000,8
6013345110,2000,8
6013345201,2000,1
6013345202,2000,8
6013346101,2000,1
6013346102,2000,1
6013346201,2000,1
6013346202,2000,1
6013347000,2000,1
6013348000,2000,1
6013349000,2000,1
6013350000,2000,1
6013351100,2000,1
6013351200,2000,1
6013352101,2000,14
6013352102,2000,1
6013352201,2000,1
6013352202,2000,1
6013353001,2000,1
6013353002,2000,1
6013354001,2000,1
6013354002,2000,1
6013355101,2000,8
6013355104,2000,1
6013355106,2000,8
6013355200,2000,8
6013355301,2000,8
6013355302,2000,1
6013355303,2000,8
6013355304,2000,8
6013355305,2000,8
6013356001,2000,8
6013356002,2000,8
6013357000,2000,13
6013358000,2000,13
6013359101,2000,8
6013359102,2000,8
6013359202,2000,8
6013359203,2000,8
6013359204,2000,14
6013360100,2000,8
6013360200,2000,8
6013361000,2000,8
6013362000,2000,1
6013363000,2000,8
6013364001,2000,8
6013364002,2000,8
6013365001,2000,15
6013365002,2000,3
6013366001,2000,3
6013366002,2000,3
6013367100,2000,13
6013367200,2000,3
6013368000,2000,3
6013369001,2000,6
6013369002,2000,8
6013370000,2000,1
6013371000,2000,6
6013372000,2000,6
6013373000,2000,3
6013374000,2000,6
6013375000,2000,3
6013376000,2000,3
6013377000,2000,3
6013378000,2000,13
6013379000,2000,3
6013380000,2000,15
6013381000,2000,3
6013382000,2000,3
6013383000,2000,1
6013384000,2000,1
6013385100,2000,1
6013385200,2000,1
6013386000,2000,7
6013387000,2000,7
6013388000,2000,7
6013389100,2000,7
6013389200,2000,7
6013390100,2000,1
6013390200,2000,1
6013391000,2000,1
6013392000,2000,1
6041101100,2000,8
6041101200,2000,1
6041102100,2000,8
6041102201,2000,13
6041103100,2000,8
6041103200,2000,13
6041104101,2000,8
6041104102,2000,13
6041104200,2000,13
6041104300,2000,8
6041105000,2000,13
6041106001,2000,15
6041106002,2000,13
6041107000,2000,1
6041108100,2000,1
6041108200,2000,13
6041109000,2000,13
6041110100,2000,1
6041110200,2000,1
6041111000,2000,13
6041112100,2000,13
6041112200,2000,6
6041113000,2000,1
6041114100,2000,1
6041114200,2000,1
6041115000,2000,1
6041116000,2000,1
6041117000,2000,1
6041118100,2000,1
6041119100,2000,1
6041119200,2000,1
6041120000,2000,1
6041121100,2000,1
6041121200,2000,1
6041123000,2000,1
6041124100,2000,1
6041124200,2000,1
6041125000,2000,1
6041126100,2000,1
6041126200,2000,1
6041127000,2000,1
6041128100,2000,1
6041128200,2000,1
6041129000,2000,15
6041130200,2000,1
6041132100,2000,1
6041132200,2000,13
6041133000,2000,13
6055200201,2000,13
6055200202,2000,13
6055200203,2000,13
6055200300,2000,13
6055200400,2000,1
6055200501,2000,13
6055200502,2000,13
6055200503,2000,13
6055200600,2000,13
6055200701,2000,13
6055200702,2000,8
6055200703,2000,8
6055200801,2000,13
6055200802,2000,13
6055201001,2000,8
6055201002,2000,13
6055201100,2000,1
6055201200,2000,13
6055201300,2000,1
6055201400,2000,8
6055201500,2000,13
6055201600,2000,13
6055201700,2000,13
6055201800,2000,13
6055201900,2000,1
6055202000,2000,13
6075010100,2000,2
6075010200,2000,7
6075010300,2000,7
6075010400,2000,7
6075010500,2000,7
6075010600,2000,5
6075010700,2000,5
6075010800,2000,5
6075010900,2000,7
6075011000,2000,5
6075011100,2000,5
6075011200,2000,7
6075011300,2000,5
6075011400,2000,5
6075011700,2000,5
6075011800,2000,5
6075011900,2000,2
6075012000,2000,2
6075012100,2000,2
6075012200,2000,2
6075012300,2000,2
6075012400,2000,2
6075012500,2000,5
6075012600,2000,7
6075012700,2000,7
6075012800,2000,7
6075012900,2000,7
6075013000,2000,7
6075013100,2000,7
6075013200,2000,7
6075013300,2000,7
6075013400,2000,7
6075013500,2000,7
6075015100,2000,7
6075015200,2000,7
6075015300,2000,7
6075015400,2000,7
6075015500,2000,2
6075015600,2000,7
6075015700,2000,7
6075015800,2000,2
6075015900,2000,2
6075016000,2000,7
6075016100,2000,4
6075016200,2000,2
6075016300,2000,2
6075016400,2000,7
6075016500,2000,7
6075016600,2000,7
6075016700,2000,7
6075016800,2000,7
6075016900,2000,7
6075017000,2000,7
6075017100,2000,7
6075017601,2000,2
6075017700,2000,2
6075017800,2000,2
6075017901,2000,7
6075017902,2000,10
6075018000,2000,4
6075020100,2000,2
6075020200,2000,2
6075020300,2000,7
6075020400,2000,7
6075020500,2000,7
6075020600,2000,7
6075020700,2000,7
6075020800,2000,2
6075020900,2000,2
6075021000,2000,7
6075021100,2000,7
6075021200,2000,7
6075021300,2000,7
6075021400,2000,7
6075021500,2000,7
6075021600,2000,7
6075021700,2000,1
6075021800,2000,7
6075022701,2000,7
6075022702,2000,7
6075022703,2000,2
6075022801,2000,2
6075022802,2000,11
6075022803,2000,2
6075022901,2000,2
6075022902,2000,2
6075022903,2000,2
6075023001,2000,11
6075023002,2000,3
6075023003,2000,11
6075023101,2000,3
6075023102,2000,3
6075023103,2000,3
6075023200,2000,3
6075023300,2000,11
6075023400,2000,3
6075025100,2000,11
6075025200,2000,11
6075025300,2000,11
6075025401,2000,11
6075025402,2000,11
6075025403,2000,11
6075025500,2000,11
6075025600,2000,11
6075025700,2000,11
6075025800,2000,11
6075025900,2000,11
6075026001,2000,11
6075026002,2000,11
6075026003,2000,11
6075026004,2000,11
6075026100,2000,11
6075026200,2000,11
6075026301,2000,11
6075026302,2000,11
6075026303,2000,11
6075026401,2000,11
6075026402,2000,11
6075026403,2000,11
6075026404,2000,11
6075030101,2000,7
6075030102,2000,1
6075030201,2000,7
6075030202,2000,7
6075030301,2000,7
6075030302,2000,1
6075030400,2000,1
6075030500,2000,1
6075030600,2000,1
6075030700,2000,1
6075030800,2000,1
6075030900,2000,1
6075031000,2000,1
6075031100,2000,11
6075031200,2000,11
6075031300,2000,11
6075031400,2000,11
6075032600,2000,7
6075032700,2000,11
6075032800,2000,11
6075032900,2000,11
6075033000,2000,11
6075033100,2000,1
6075033201,2000,10
6075033202,2000,2
6075035100,2000,11
6075035201,2000,11
6075035202,2000,7
6075035300,2000,11
6075035400,2000,11
6075040100,2000,7
6075040200,2000,7
6075042600,2000,7
6075042700,2000,7
6075042800,2000,1
6075045100,2000,7
6075045200,2000,7
6075047600,2000,7
6075047701,2000,7
6075047702,2000,7
6075047800,2000,7
6075047901,2000,7
6075047902,2000,7
6075060100,2000,10
6075060400,2000,7
6075060502,2000,3
6075061000,2000,11
6081600100,2000,13
6081600200,2000,11
6081600300,2000,9
6081600400,2000,11
6081600500,2000,11
6081600600,2000,11
6081600700,2000,11
6081600800,2000,15
6081600900,2000,1
6081601000,2000,11
6081601100,2000,9
6081601200,2000,11
6081601300,2000,6
6081601400,2000,9
6081601501,2000,9
6081601502,2000,15
6081601601,2000,6
6081601603,2000,9
6081601604,2000,15
6081601605,2000,9
6081601700,2000,8
6081601800,2000,8
6081601900,2000,6
6081602000,2000,1
6081602100,2000,6
6081602200,2000,6
6081602300,2000,6
6081602400,2000,1
6081602500,2000,9
6081602600,2000,9
6081602700,2000,9
6081602800,2000,9
6081602900,2000,13
6081603000,2000,13
6081603100,2000,1
6081603200,2000,1
6081603300,2000,1
6081603400,2000,8
6081603600,2000,9
6081603700,2000,1
6081603800,2000,1
6081603900,2000,1
6081604000,2000,1
6081604101,2000,6
6081604102,2000,15
6081604200,2000,6
6081604400,2000,11
6081604500,2000,1
6081604600,2000,1
6081604700,2000,1
6081604800,2000,9
6081604900,2000,1
6081605000,2000,8
6081605100,2000,13
6081605200,2000,1
6081605300,2000,13
6081605400,2000,13
6081605500,2000,7
6081605600,2000,1
6081605700,2000,1
6081605800,2000,1
6081605900,2000,15
6081606000,2000,15
6081606100,2000,8
6081606200,2000,6
6081606300,2000,15
6081606400,2000,7
6081606500,2000,1
6081606600,2000,13
6081606700,2000,1
6081606800,2000,8
6081606900,2000,1
6081607000,2000,8
6081607100,2000,1
6081607200,2000,11
6081607300,2000,1
6081607400,2000,13
6081607500,2000,1
6081607600,2000,1
6081607701,2000,8
6081607702,2000,8
6081607800,2000,1
6081607900,2000,8
6081608001,2000,9
6081608002,2000,8
6081608004,2000,9
6081608013,2000,14
6081608023,2000,8
6081608100,2000,1
6081608200,2000,1
6081608300,2000,9
6081608400,2000,15
6081608501,2000,1
6081608502,2000,9
6081608600,2000,13
6081608700,2000,1
6081608800,2000,1
6081608900,2000,9
6081609000,2000,1
6081609100,2000,1
6081609200,2000,13
6081609300,2000,1
6081609400,2000,1
6081609500,2000,1
6081609601,2000,8
6081609602,2000,1
6081609603,2000,8
6081609700,2000,1
6081609800,2000,1
6081609900,2000,1
6081610000,2000,13
6081610100,2000,6
6081610201,2000,6
6081610202,2000,4
6081610203,2000,6
6081610302,2000,15
6081610303,2000,14
6081610304,2000,8
6081610400,2000,6
6081610500,2000,6
6081610601,2000,6
6081610602,2000,13
6081610700,2000,6
6081610800,2000,6
6081610900,2000,6
6081611000,2000,13
6081611100,2000,1
6081611200,2000,1
6081611300,2000,1
6081611400,2000,1
6081611500,2000,1
6081611600,2000,1
6081611700,2000,3
6081611800,2000,3
6081611900,2000,3
6081612000,2000,3
6081612100,2000,6
6081612200,2000,1
6081612400,2000,1
6081612500,2000,1
6081612600,2000,1
6081612700,2000,1
6081612800,2000,1
6081612900,2000,1
6081613000,2000,1
6081613200,2000,1
6081613300,2000,1
6081613400,2000,1
6081613501,2000,13
6081613502,2000,8
6081613600,2000,8
6081613700,2000,13
6081613800,2000,13
6085500100,2000,6
6085500200,2000,6
6085500300,2000,13
6085500400,2000,13
6085500500,2000,1
6085500600,2000,13
6085500800,2000,6
6085500901,2000,6
6085500902,2000,6
6085501000,2000,6
6085501100,2000,6
6085501200,2000,6
6085501300,2000,11
6085501400,2000,6
6085501501,2000,6
6085501502,2000,6
6085501600,2000,6
6085501700,2000,6
6085501800,2000,13
6085501900,2000,6
6085502001,2000,6
6085502002,2000,6
6085502101,2000,13
6085502102,2000,6
6085502201,2000,6
6085502202,2000,13
6085502300,2000,13
6085502400,2000,1
6085502500,2000,1
6085502601,2000,1
6085502602,2000,13
6085502701,2000,13
6085502702,2000,13
6085502800,2000,1
6085502901,2000,1
6085502902,2000,1
6085502903,2000,1
6085502906,2000,13
6085502907,2000,1
6085502908,2000,13
6085502909,2000,13
6085502910,2000,13
6085503001,2000,1
6085503002,2000,1
6085503003,2000,1
6085503103,2000,6
6085503105,2000,6
6085503106,2000,6
6085503108,2000,6
6085503110,2000,6
6085503111,2000,6
6085503112,2000,6
6085503113,2000,6
6085503115,2000,15
6085503116,2000,9
6085503204,2000,6
6085503207,2000,9
6085503208,2000,6
6085503210,2000,6
6085503211,2000,9
6085503212,2000,9
6085503213,2000,6
6085503214,2000,6
6085503217,2000,6
6085503218,2000,6
6085503304,2000,6
6085503305,2000,6
6085503306,2000,6
6085503312,2000,8
6085503313,2000,14
6085503315,2000,9
6085503317,2000,9
6085503319,2000,14
6085503320,2000,8
6085503321,2000,14
6085503322,2000,9
6085503323,2000,9
6085503324,2000,14
6085503325,2000,9
6085503326,2000,14
6085503327,2000,9
6085503328,2000,8
6085503401,2000,6
6085503402,2000,6
6085503504,2000,6
6085503506,2000,6
6085503507,2000,6
6085503508,2000,6
6085503509,2000,6
6085503510,2000,6
6085503511,2000,6
6085503601,2000,6
6085503602,2000,6
6085503702,2000,6
6085503703,2000,6
6085503706,2000,6
6085503707,2000,6
6085503708,2000,6
6085503709,2000,6
6085503802,2000,6
6085503803,2000,14
6085503804,2000,9
6085503900,2000,6
6085504001,2000,6
6085504002,2000,6
6085504101,2000,6
6085504102,2000,6
6085504201,2000,1
6085504202,2000,8
6085504307,2000,9
6085504308,2000,8
6085504310,2000,9
6085504311,2000,14
6085504314,2000,9
6085504315,2000,9
6085504316,2000,14
6085504317,2000,14
6085504318,2000,15
6085504319,2000,14
6085504320,2000,14
6085504321,2000,9
6085504410,2000,9
6085504411,2000,9
6085504412,2000,9
6085504413,2000,14
6085504414,2000,14
6085504415,2000,14
6085504416,2000,14
6085504417,2000,8
6085504418,2000,6
6085504420,2000,14
6085504421,2000,14
6085504422,2000,9
6085504504,2000,13
6085504505,2000,9
6085504506,2000,9
6085504507,2000,9
6085504601,2000,15
6085504602,2000,6
6085504802,2000,9
6085504803,2000,9
6085504805,2000,15
6085504806,2000,9
6085504901,2000,15
6085505001,2000,9
6085505005,2000,9
6085505006,2000,9
6085505007,2000,9
6085505100,2000,6
6085505202,2000,6
6085505203,2000,7
6085505301,2000,9
6085505302,2000,1
6085505303,2000,9
6085505304,2000,1
6085505305,2000,1
6085505401,2000,9
6085505402,2000,1
6085505403,2000,9
6085505500,2000,1
6085505600,2000,7
6085505700,2000,15
6085505800,2000,1
6085505900,2000,13
6085506000,2000,1
6085506101,2000,8
6085506102,2000,1
6085506103,2000,1
6085506202,2000,1
6085506203,2000,9
6085506204,2000,1
6085506301,2000,15
6085506302,2000,1
6085506304,2000,15
6085506305,2000,6
6085506401,2000,15
6085506402,2000,15
6085506501,2000,6
6085506502,2000,13
6085506503,2000,15
6085506601,2000,13
6085506603,2000,8
6085506604,2000,1
6085506605,2000,13
6085506606,2000,13
6085506701,2000,1
6085506702,2000,13
6085506703,2000,13
6085506801,2000,1
6085506802,2000,1
6085506803,2000,1
6085506804,2000,1
6085506900,2000,1
6085507001,2000,1
6085507002,2000,1
6085507100,2000,1
6085507203,2000,1
6085507205,2000,8
6085507206,2000,8
6085507301,2000,1
6085507302,2000,1
6085507401,2000,14
6085507402,2000,8
6085507500,2000,14
6085507600,2000,1
6085507701,2000,14
6085507702,2000,14
6085507703,2000,8
6085507805,2000,9
6085507806,2000,9
6085507807,2000,14
6085507808,2000,14
6085507903,2000,14
6085507904,2000,14
6085507905,2000,9
6085507906,2000,14
6085508001,2000,9
6085508002,2000,9
6085508101,2000,9
6085508102,2000,9
6085508202,2000,1
6085508203,2000,8
6085508204,2000,9
6085508301,2000,8
6085508303,2000,1
6085508304,2000,9
6085508401,2000,1
6085508403,2000,8
6085508404,2000,1
6085508503,2000,9
6085508504,2000,9
6085508505,2000,9
6085508506,2000,9
6085508601,2000,1
6085508602,2000,9
6085508703,2000,9
6085508704,2000,9
6085508800,2000,6
6085508900,2000,9
6085509000,2000,6
6085509102,2000,9
6085509105,2000,9
6085509106,2000,15
6085509107,2000,15
6085509108,2000,15
6085509109,2000,9
6085509201,2000,9
6085509202,2000,9
6085509302,2000,1
6085509303,2000,9
6085509304,2000,9
6085509401,2000,9
6085509403,2000,15
6085509404,2000,9
6085509500,2000,9
6085509600,2000,9
6085509700,2000,9
6085509801,2000,1
6085509802,2000,1
6085509901,2000,1
6085509902,2000,8
6085510001,2000,1
6085510002,2000,1
6085510100,2000,1
6085510200,2000,1
6085510300,2000,1
6085510400,2000,1
6085510500,2000,1
6085510600,2000,1
6085510700,2000,9
6085510801,2000,1
6085510802,2000,1
6085510803,2000,1
6085510900,2000,1
6085511000,2000,1
6085511100,2000,1
6085511200,2000,1
6085511300,2000,1
6085511400,2000,1
6085511500,2000,1
6085511604,2000,10
6085511606,2000,10
6085511701,2000,1
6085511702,2000,1
6085511703,2000,1
6085511800,2000,1
6085511901,2000,13
6085511905,2000,8
6085511907,2000,8
6085511909,2000,14
6085511910,2000,8
6085511911,2000,8
6085511912,2000,14
6085511913,2000,8
6085511914,2000,8
6085512001,2000,8
6085512002,2000,8
6085512005,2000,8
6085512014,2000,8
6085512015,2000,8
6085512016,2000,13
6085512017,2000,6
6085512018,2000,6
6085512019,2000,8
6085512020,2000,9
6085512021,2000,8
6085512022,2000,6
6085512023,2000,6
6085512024,2000,8
6085512025,2000,8
6085512026,2000,8
6085512027,2000,15
6085512028,2000,8
6085512029,2000,8
6085512030,2000,8
6085512031,2000,8
6085512032,2000,8
6085512033,2000,8
6085512034,2000,8
6085512035,2000,8
6085512100,2000,13
6085512200,2000,8
6085512304,2000,13
6085512305,2000,8
6085512306,2000,13
6085512307,2000,8
6085512308,2000,8
6085512309,2000,8
6085512401,2000,13
6085512402,2000,13
6085512503,2000,8
6085512505,2000,13
6085512506,2000,13
6085512507,2000,13
6085512508,2000,13
6085512601,2000,6
6085512602,2000,13
6095250101,2000,8
6095250102,2000,14
6095250200,2000,8
6095250300,2000,8
6095250400,2000,13
6095250501,2000,8
6095250502,2000,8
6095250601,2000,8
6095250603,2000,14
6095250701,2000,3
6095250702,2000,13
6095250900,2000,3
6095251000,2000,3
6095251100,2000,3
6095251200,2000,3
6095251300,2000,8
6095251400,2000,8
6095251500,2000,3
6095251600,2000,3
6095251701,2000,3
6095251702,2000,13
6095251802,2000,6
6095251803,2000,13
6095251804,2000,9
6095251901,2000,13
6095251902,2000,13
6095251903,2000,13
6095252000,2000,1
6095252102,2000,13
6095252103,2000,8
6095252104,2000,8
6095252105,2000,8
6095252106,2000,8
6095252107,2000,8
6095252108,2000,8
6095252201,2000,8
6095252202,2000,8
6095252305,2000,8
6095252306,2000,8
6095252307,2000,8
6095252308,2000,8
6095252309,2000,8
6095252401,2000,13
6095252402,2000,6
6095252501,2000,13
6095252502,2000,3
6095252604,2000,6
6095252605,2000,6
6095252606,2000,3
6095252607,2000,3
6095252608,2000,6
6095252609,2000,6
6095252702,2000,8
6095252703,2000,8
6095252704,2000,8
6095252705,2000,8
6095252706,2000,8
6095252707,2000,8
6095252800,2000,12
6095252902,2000,8
6095252903,2000,13
6095252904,2000,13
6095252907,2000,8
6095252908,2000,8
6095252909,2000,8
6095252910,2000,8
6095253101,2000,13
6095253105,2000,8
6095253106,2000,8
6095253107,2000,8
6095253108,2000,8
6095253201,2000,8
6095253202,2000,13
6095253203,2000,13
6095253300,2000,13
6095253401,2000,13
6095253402,2000,13
6095253500,2000,13
6097150100,2000,1
6097150201,2000,1
6097150202,2000,1
6097150302,2000,13
6097150303,2000,1
6097150304,2000,13
6097150500,2000,13
6097150601,2000,13
6097150602,2000,8
6097150603,2000,13
6097150605,2000,8
6097150606,2000,8
6097150701,2000,13
6097150702,2000,8
6097150800,2000,1
6097150901,2000,13
6097150902,2000,1
6097151000,2000,1
6097151100,2000,13
6097151201,2000,13
6097151203,2000,13
6097151204,2000,13
6097151301,2000,13
6097151305,2000,6
6097151306,2000,13
6097151307,2000,8
6097151308,2000,13
6097151309,2000,8
6097151310,2000,8
6097151311,2000,8
6097151401,2000,13
6097151402,2000,6
6097151502,2000,13
6097151503,2000,8
6097151504,2000,8
6097151600,2000,1
6097151700,2000,13
6097151800,2000,1
6097151900,2000,13
6097152000,2000,2
6097152100,2000,13
6097152201,2000,13
6097152202,2000,13
6097152203,2000,13
6097152300,2000,1
6097152400,2000,8
6097152501,2000,13
6097152502,2000,13
6097152600,2000,8
6097152701,2000,13
6097152702,2000,13
6097152801,2000,8
6097152802,2000,6
6097152901,2000,8
6097152903,2000,13
6097152904,2000,8
6097153001,2000,13
6097153002,2000,13
6097153003,2000,13
6097153005,2000,8
6097153006,2000,13
6097153101,2000,13
6097153102,2000,13
6097153200,2000,13
6097153300,2000,13
6097153401,2000,13
6097153403,2000,1
6097153404,2000,13
6097153501,2000,1
6097153502,2000,13
6097153600,2000,13
6097153703,2000,13
6097153704,2000,13
6097153705,2000,1
6097153706,2000,1
6097153801,2000,13
6097153802,2000,8
6097153803,2000,13
6097153901,2000,13
6097153902,2000,13
6097153903,2000,1
6097154000,2000,13
6097154100,2000,13
6097154200,2000,13
6097154301,2000,13
6097154302,2000,13
