"Geo_FIPS","year","cluster"
6013313102,2010,3
6013313103,2010,13
6013313203,2010,13
6013313204,2010,13
6013313205,2010,13
6013313206,2010,6
6013314102,2010,13
6013314103,2010,3
6013314104,2010,6
6013314200,2010,6
6013315000,2010,8
6013316000,2010,2
6013317000,2010,1
6013318000,2010,13
6013319000,2010,13
6013320001,2010,8
6013320003,2010,1
6013320004,2010,1
6013321101,2010,8
6013321102,2010,8
6013321103,2010,1
6013321200,2010,8
6013322000,2010,1
6013323000,2010,1
6013324001,2010,15
6013324002,2010,15
6013325000,2010,1
6013326000,2010,8
6013327000,2010,13
6013328000,2010,4
6013329000,2010,8
6013330000,2010,1
6013331000,2010,8
6013332000,2010,8
6013333101,2010,8
6013333102,2010,8
6013333200,2010,1
6013334001,2010,8
6013334004,2010,8
6013334006,2010,14
6013334200,2010,1
6013335000,2010,1
6013336101,2010,6
6013336102,2010,6
6013336201,2010,6
6013336202,2010,6
6013337100,2010,1
6013337200,2010,13
6013337300,2010,1
6013338101,2010,8
6013338102,2010,1
6013338201,2010,1
6013338203,2010,15
6013338301,2010,1
6013338302,2010,1
6013339001,2010,4
6013339002,2010,15
6013340001,2010,1
6013340002,2010,1
6013341000,2010,1
6013343001,2010,1
6013343002,2010,1
6013343003,2010,1
6013345101,2010,8
6013345102,2010,1
6013345103,2010,1
6013345105,2010,1
6013345108,2010,1
6013345111,2010,9
6013345112,2010,8
6013345113,2010,1
6013345114,2010,1
6013345115,2010,1
6013345116,2010,1
6013345202,2010,1
6013345203,2010,8
6013345204,2010,1
6013346101,2010,1
6013346102,2010,1
6013346201,2010,1
6013346203,2010,1
6013346204,2010,1
6013347000,2010,1
6013348000,2010,1
6013349000,2010,1
6013350000,2010,1
6013351101,2010,1
6013351102,2010,1
6013351103,2010,1
6013351200,2010,1
6013352101,2010,14
6013352102,2010,1
6013352201,2010,1
6013352202,2010,1
6013353001,2010,1
6013353002,2010,1
6013354001,2010,1
6013354002,2010,1
6013355107,2010,13
6013355108,2010,13
6013355109,2010,13
6013355110,2010,13
6013355111,2010,8
6013355112,2010,1
6013355113,2010,1
6013355114,2010,14
6013355115,2010,8
6013355116,2010,14
6013355117,2010,14
6013355200,2010,14
6013355301,2010,1
6013355302,2010,1
6013355304,2010,1
6013355306,2010,8
6013356001,2010,13
6013356002,2010,8
6013357000,2010,1
6013358000,2010,6
6013359102,2010,13
6013359103,2010,13
6013359104,2010,13
6013359105,2010,14
6013359202,2010,1
6013359203,2010,13
6013359204,2010,14
6013360101,2010,1
6013360102,2010,14
6013360200,2010,13
6013361000,2010,13
6013362000,2010,1
6013363000,2010,13
6013364002,2010,13
6013365002,2010,6
6013365003,2010,15
6013366001,2010,6
6013366002,2010,6
6013367100,2010,3
6013367200,2010,6
6013368001,2010,6
6013368002,2010,6
6013369001,2010,6
6013369002,2010,13
6013370000,2010,11
6013371000,2010,6
6013372000,2010,6
6013373000,2010,6
6013374000,2010,6
6013375000,2010,6
6013376000,2010,3
6013377000,2010,3
6013378000,2010,1
6013379000,2010,3
6013380000,2010,15
6013381000,2010,3
6013382000,2010,3
6013383000,2010,11
6013384000,2010,1
6013385100,2010,1
6013385200,2010,1
6013386000,2010,2
6013387000,2010,1
6013388000,2010,11
6013389100,2010,11
6013389200,2010,2
6013390100,2010,1
6013390200,2010,1
6013391000,2010,1
6013392000,2010,1
6013392200,2010,13
6013392300,2010,14
6041101100,2010,1
6041101200,2010,1
6041102100,2010,8
6041102202,2010,1
6041102203,2010,8
6041103100,2010,8
6041103200,2010,8
6041104101,2010,8
6041104102,2010,8
6041104200,2010,1
6041104300,2010,8
6041105000,2010,8
6041106001,2010,15
6041106002,2010,1
6041107000,2010,1
6041108100,2010,1
6041108200,2010,1
6041109001,2010,1
6041109002,2010,1
6041110100,2010,1
6041110200,2010,1
6041111000,2010,1
6041112100,2010,1
6041112201,2010,6
6041112202,2010,6
6041113000,2010,1
6041114100,2010,1
6041114200,2010,1
6041115000,2010,1
6041116000,2010,1
6041117000,2010,1
6041118100,2010,1
6041119100,2010,1
6041119201,2010,15
6041119202,2010,1
6041120000,2010,1
6041121100,2010,1
6041121200,2010,1
6041123000,2010,1
6041124100,2010,1
6041124200,2010,1
6041125000,2010,1
6041126100,2010,1
6041126200,2010,1
6041127000,2010,1
6041128100,2010,1
6041128200,2010,1
6041129000,2010,2
6041130201,2010,1
6041130202,2010,1
6041132100,2010,1
6041132200,2010,1
6041133000,2010,1
6055200201,2010,13
6055200202,2010,13
6055200203,2010,13
6055200301,2010,13
6055200302,2010,13
6055200400,2010,1
6055200501,2010,6
6055200503,2010,13
6055200504,2010,13
6055200505,2010,6
6055200601,2010,13
6055200602,2010,8
6055200703,2010,8
6055200704,2010,13
6055200705,2010,13
6055200706,2010,8
6055200707,2010,8
6055200802,2010,13
6055200803,2010,8
6055200804,2010,6
6055201003,2010,8
6055201004,2010,13
6055201005,2010,13
6055201006,2010,13
6055201007,2010,13
6055201101,2010,8
6055201102,2010,1
6055201200,2010,8
6055201300,2010,1
6055201401,2010,1
6055201402,2010,1
6055201500,2010,1
6055201601,2010,13
6055201602,2010,1
6055201700,2010,1
6055201800,2010,8
6055202000,2010,13
6075010100,2010,2
6075010200,2010,7
6075010300,2010,7
6075010400,2010,7
6075010500,2010,7
6075010600,2010,5
6075010700,2010,5
6075010800,2010,7
6075010900,2010,7
6075011000,2010,5
6075011100,2010,2
6075011200,2010,7
6075011300,2010,5
6075011700,2010,4
6075011800,2010,5
6075011901,2010,2
6075011902,2010,2
6075012000,2010,2
6075012100,2010,2
6075012201,2010,2
6075012202,2010,2
6075012301,2010,5
6075012302,2010,2
6075012401,2010,5
6075012402,2010,2
6075012501,2010,5
6075012502,2010,5
6075012601,2010,7
6075012602,2010,7
6075012700,2010,7
6075012800,2010,7
6075012901,2010,7
6075012902,2010,7
6075013000,2010,7
6075013101,2010,7
6075013102,2010,7
6075013200,2010,7
6075013300,2010,7
6075013400,2010,7
6075013500,2010,7
6075015100,2010,7
6075015200,2010,7
6075015300,2010,7
6075015400,2010,7
6075015500,2010,2
6075015600,2010,7
6075015700,2010,7
6075015801,2010,2
6075015802,2010,2
6075015900,2010,2
6075016000,2010,2
6075016100,2010,4
6075016200,2010,2
6075016300,2010,2
6075016400,2010,2
6075016500,2010,7
6075016600,2010,2
6075016700,2010,7
6075016801,2010,7
6075016802,2010,2
6075016900,2010,7
6075017000,2010,7
6075017101,2010,7
6075017102,2010,7
6075017601,2010,4
6075017700,2010,2
6075017801,2010,4
6075017802,2010,15
6075017902,2010,2
6075018000,2010,15
6075020100,2010,2
6075020200,2010,2
6075020300,2010,7
6075020401,2010,7
6075020402,2010,7
6075020500,2010,7
6075020600,2010,7
6075020700,2010,7
6075020800,2010,2
6075020900,2010,2
6075021000,2010,7
6075021100,2010,7
6075021200,2010,7
6075021300,2010,7
6075021400,2010,7
6075021500,2010,7
6075021600,2010,7
6075021700,2010,7
6075021800,2010,7
6075022600,2010,15
6075022702,2010,7
6075022704,2010,7
6075022801,2010,11
6075022802,2010,11
6075022803,2010,2
6075022901,2010,2
6075022902,2010,2
6075022903,2010,11
6075023001,2010,11
6075023003,2010,11
6075023102,2010,3
6075023103,2010,3
6075023200,2010,3
6075023300,2010,9
6075023400,2010,6
6075025100,2010,7
6075025200,2010,7
6075025300,2010,7
6075025401,2010,11
6075025402,2010,7
6075025403,2010,11
6075025500,2010,11
6075025600,2010,11
6075025701,2010,11
6075025702,2010,11
6075025800,2010,11
6075025900,2010,11
6075026001,2010,11
6075026002,2010,11
6075026003,2010,11
6075026004,2010,11
6075026100,2010,11
6075026200,2010,11
6075026301,2010,11
6075026302,2010,11
6075026303,2010,11
6075026401,2010,11
6075026402,2010,11
6075026403,2010,11
6075026404,2010,11
6075030101,2010,7
6075030102,2010,7
6075030201,2010,7
6075030202,2010,7
6075030301,2010,7
6075030302,2010,11
6075030400,2010,1
6075030500,2010,1
6075030600,2010,1
6075030700,2010,1
6075030800,2010,1
6075030900,2010,1
6075031000,2010,7
6075031100,2010,7
6075031201,2010,11
6075031202,2010,11
6075031301,2010,11
6075031302,2010,11
6075031400,2010,11
6075032601,2010,7
6075032602,2010,11
6075032700,2010,11
6075032801,2010,11
6075032802,2010,11
6075032901,2010,11
6075032902,2010,11
6075033000,2010,11
6075033100,2010,14
6075033201,2010,10
6075033203,2010,2
6075033204,2010,2
6075035100,2010,11
6075035201,2010,11
6075035202,2010,7
6075035300,2010,11
6075035400,2010,11
6075040100,2010,7
6075040200,2010,7
6075042601,2010,7
6075042602,2010,7
6075042700,2010,7
6075042800,2010,1
6075045100,2010,7
6075045200,2010,7
6075047600,2010,7
6075047701,2010,7
6075047702,2010,7
6075047801,2010,7
6075047802,2010,7
6075047901,2010,11
6075047902,2010,7
6075060100,2010,7
6075060400,2010,4
6075060502,2010,6
6075060700,2010,15
6075061000,2010,13
6075061100,2010,5
6075061200,2010,3
6075061400,2010,2
6075061500,2010,15
6081600100,2010,1
6081600200,2010,11
6081600300,2010,14
6081600401,2010,14
6081600402,2010,11
6081600500,2010,9
6081600600,2010,11
6081600700,2010,11
6081600800,2010,15
6081600900,2010,14
6081601000,2010,13
6081601200,2010,13
6081601300,2010,6
6081601400,2010,13
6081601501,2010,9
6081601502,2010,15
6081601601,2010,13
6081601603,2010,14
6081601604,2010,15
6081601605,2010,9
6081601700,2010,1
6081601800,2010,13
6081601901,2010,13
6081601902,2010,1
6081602000,2010,1
6081602100,2010,6
6081602200,2010,6
6081602300,2010,6
6081602400,2010,13
6081602500,2010,14
6081602700,2010,13
6081602800,2010,13
6081602900,2010,1
6081603000,2010,1
6081603100,2010,1
6081603200,2010,1
6081603300,2010,1
6081603400,2010,1
6081603700,2010,1
6081603801,2010,15
6081603802,2010,1
6081603900,2010,1
6081604000,2010,1
6081604101,2010,6
6081604102,2010,15
6081604200,2010,6
6081604400,2010,11
6081604500,2010,1
6081604600,2010,14
6081604700,2010,14
6081604800,2010,1
6081604900,2010,14
6081605000,2010,1
6081605100,2010,1
6081605200,2010,1
6081605300,2010,1
6081605400,2010,1
6081605500,2010,1
6081605600,2010,1
6081605700,2010,1
6081605800,2010,1
6081605900,2010,6
6081606000,2010,15
6081606100,2010,1
6081606200,2010,6
6081606300,2010,1
6081606400,2010,7
6081606500,2010,1
6081606600,2010,1
6081606700,2010,1
6081606800,2010,1
6081606900,2010,1
6081607000,2010,1
6081607100,2010,1
6081607200,2010,7
6081607300,2010,1
6081607400,2010,13
6081607500,2010,15
6081607600,2010,1
6081607701,2010,13
6081607702,2010,13
6081607800,2010,1
6081607900,2010,1
6081608001,2010,9
6081608002,2010,14
6081608004,2010,1
6081608013,2010,14
6081608023,2010,14
6081608100,2010,8
6081608200,2010,8
6081608300,2010,9
6081608400,2010,7
6081608501,2010,1
6081608502,2010,8
6081608600,2010,1
6081608700,2010,1
6081608800,2010,1
6081608900,2010,1
6081609000,2010,1
6081609100,2010,11
6081609201,2010,1
6081609202,2010,1
6081609300,2010,1
6081609400,2010,1
6081609500,2010,1
6081609601,2010,1
6081609602,2010,1
6081609603,2010,1
6081609700,2010,1
6081609800,2010,1
6081609900,2010,1
6081610000,2010,1
6081610100,2010,6
6081610201,2010,6
6081610202,2010,4
6081610203,2010,6
6081610302,2010,15
6081610303,2010,14
6081610304,2010,8
6081610400,2010,6
6081610500,2010,6
6081610601,2010,6
6081610602,2010,1
6081610700,2010,15
6081610800,2010,6
6081610900,2010,6
6081611000,2010,1
6081611100,2010,1
6081611200,2010,1
6081611300,2010,1
6081611400,2010,1
6081611500,2010,1
6081611600,2010,1
6081611700,2010,6
6081611800,2010,6
6081611900,2010,6
6081612000,2010,6
6081612100,2010,6
6081612500,2010,7
6081612600,2010,7
6081612700,2010,1
6081612800,2010,1
6081612900,2010,1
6081613000,2010,1
6081613200,2010,1
6081613300,2010,1
6081613400,2010,1
6081613501,2010,13
6081613502,2010,1
6081613600,2010,1
6081613700,2010,13
6081613800,2010,1
6081613900,2010,7
6081614000,2010,13
6085500100,2010,6
6085500200,2010,15
6085500300,2010,15
6085500400,2010,15
6085500500,2010,1
6085500600,2010,15
6085500800,2010,15
6085500901,2010,15
6085500902,2010,10
6085501000,2010,6
6085501101,2010,15
6085501102,2010,6
6085501200,2010,6
6085501300,2010,11
6085501401,2010,6
6085501402,2010,6
6085501501,2010,6
6085501502,2010,6
6085501600,2010,6
6085501700,2010,6
6085501800,2010,6
6085501900,2010,15
6085502001,2010,6
6085502002,2010,6
6085502101,2010,1
6085502102,2010,6
6085502201,2010,6
6085502202,2010,15
6085502301,2010,1
6085502302,2010,1
6085502400,2010,1
6085502500,2010,1
6085502601,2010,1
6085502603,2010,1
6085502604,2010,15
6085502701,2010,1
6085502702,2010,1
6085502800,2010,1
6085502901,2010,1
6085502902,2010,1
6085502903,2010,1
6085502906,2010,8
6085502907,2010,1
6085502908,2010,1
6085502909,2010,8
6085502910,2010,8
6085503001,2010,1
6085503002,2010,1
6085503003,2010,1
6085503105,2010,6
6085503108,2010,15
6085503110,2010,6
6085503111,2010,6
6085503112,2010,6
6085503113,2010,6
6085503115,2010,13
6085503116,2010,13
6085503117,2010,6
6085503118,2010,6
6085503121,2010,6
6085503122,2010,13
6085503123,2010,6
6085503204,2010,6
6085503207,2010,9
6085503208,2010,6
6085503210,2010,6
6085503211,2010,9
6085503212,2010,9
6085503213,2010,6
6085503214,2010,6
6085503217,2010,6
6085503218,2010,6
6085503304,2010,6
6085503305,2010,6
6085503306,2010,6
6085503312,2010,13
6085503313,2010,14
6085503315,2010,9
6085503321,2010,14
6085503322,2010,9
6085503323,2010,9
6085503324,2010,9
6085503325,2010,9
6085503326,2010,14
6085503327,2010,13
6085503329,2010,14
6085503330,2010,14
6085503331,2010,8
6085503332,2010,8
6085503333,2010,8
6085503334,2010,14
6085503336,2010,9
6085503337,2010,9
6085503401,2010,6
6085503402,2010,6
6085503504,2010,6
6085503506,2010,6
6085503507,2010,6
6085503508,2010,6
6085503509,2010,6
6085503510,2010,6
6085503511,2010,9
6085503601,2010,6
6085503602,2010,6
6085503703,2010,6
6085503707,2010,6
6085503708,2010,9
6085503709,2010,6
6085503710,2010,6
6085503711,2010,6
6085503712,2010,6
6085503713,2010,6
6085503802,2010,6
6085503803,2010,13
6085503804,2010,13
6085503902,2010,6
6085503903,2010,6
6085504001,2010,6
6085504002,2010,6
6085504101,2010,6
6085504102,2010,6
6085504201,2010,1
6085504202,2010,1
6085504307,2010,14
6085504308,2010,13
6085504311,2010,14
6085504314,2010,14
6085504315,2010,9
6085504316,2010,9
6085504318,2010,9
6085504319,2010,9
6085504320,2010,14
6085504321,2010,9
6085504322,2010,9
6085504323,2010,9
6085504410,2010,9
6085504411,2010,13
6085504412,2010,9
6085504413,2010,14
6085504414,2010,14
6085504415,2010,14
6085504416,2010,14
6085504418,2010,6
6085504420,2010,14
6085504421,2010,14
6085504422,2010,9
6085504423,2010,13
6085504504,2010,13
6085504505,2010,9
6085504506,2010,9
6085504507,2010,13
6085504602,2010,6
6085504802,2010,13
6085504803,2010,9
6085504805,2010,15
6085504806,2010,13
6085504901,2010,9
6085505001,2010,9
6085505007,2010,13
6085505009,2010,15
6085505100,2010,15
6085505202,2010,13
6085505203,2010,15
6085505301,2010,13
6085505302,2010,1
6085505303,2010,6
6085505304,2010,14
6085505305,2010,1
6085505401,2010,9
6085505402,2010,13
6085505403,2010,9
6085505500,2010,13
6085505600,2010,7
6085505700,2010,7
6085505800,2010,1
6085505900,2010,8
6085506000,2010,8
6085506101,2010,1
6085506102,2010,8
6085506103,2010,14
6085506202,2010,8
6085506203,2010,9
6085506204,2010,13
6085506301,2010,1
6085506302,2010,1
6085506304,2010,6
6085506305,2010,6
6085506401,2010,1
6085506402,2010,6
6085506501,2010,6
6085506502,2010,15
6085506503,2010,8
6085506601,2010,1
6085506603,2010,14
6085506604,2010,14
6085506605,2010,1
6085506606,2010,1
6085506701,2010,1
6085506702,2010,1
6085506703,2010,8
6085506801,2010,1
6085506802,2010,1
6085506803,2010,1
6085506804,2010,1
6085506900,2010,1
6085507001,2010,1
6085507002,2010,1
6085507100,2010,1
6085507203,2010,1
6085507205,2010,1
6085507206,2010,1
6085507301,2010,1
6085507302,2010,1
6085507401,2010,14
6085507402,2010,14
6085507500,2010,14
6085507600,2010,14
6085507701,2010,14
6085507702,2010,14
6085507703,2010,14
6085507805,2010,9
6085507806,2010,9
6085507807,2010,9
6085507808,2010,14
6085507903,2010,14
6085507904,2010,14
6085507905,2010,9
6085507906,2010,14
6085508001,2010,9
6085508003,2010,9
6085508004,2010,9
6085508101,2010,9
6085508102,2010,9
6085508202,2010,14
6085508203,2010,14
6085508204,2010,14
6085508301,2010,14
6085508303,2010,1
6085508304,2010,9
6085508401,2010,8
6085508403,2010,14
6085508404,2010,8
6085508503,2010,9
6085508504,2010,9
6085508505,2010,8
6085508507,2010,9
6085508508,2010,9
6085508601,2010,14
6085508602,2010,1
6085508703,2010,9
6085508704,2010,9
6085508800,2010,6
6085508900,2010,13
6085509000,2010,6
6085509102,2010,9
6085509105,2010,1
6085509106,2010,9
6085509107,2010,15
6085509108,2010,15
6085509109,2010,1
6085509201,2010,1
6085509202,2010,1
6085509302,2010,7
6085509303,2010,15
6085509304,2010,1
6085509401,2010,7
6085509403,2010,15
6085509404,2010,15
6085509500,2010,15
6085509600,2010,7
6085509700,2010,1
6085509801,2010,7
6085509802,2010,1
6085509901,2010,1
6085509902,2010,1
6085510001,2010,1
6085510002,2010,1
6085510100,2010,1
6085510200,2010,1
6085510300,2010,1
6085510400,2010,1
6085510500,2010,1
6085510600,2010,7
6085510700,2010,7
6085510801,2010,14
6085510802,2010,1
6085510803,2010,7
6085510900,2010,1
6085511000,2010,7
6085511100,2010,1
6085511200,2010,1
6085511301,2010,7
6085511302,2010,7
6085511400,2010,1
6085511500,2010,7
6085511608,2010,10
6085511609,2010,7
6085511701,2010,1
6085511702,2010,1
6085511704,2010,1
6085511707,2010,1
6085511800,2010,1
6085511905,2010,1
6085511907,2010,14
6085511909,2010,14
6085511910,2010,1
6085511911,2010,8
6085511912,2010,14
6085511913,2010,1
6085511914,2010,1
6085511915,2010,6
6085511916,2010,1
6085512001,2010,8
6085512005,2010,8
6085512017,2010,13
6085512019,2010,8
6085512020,2010,6
6085512021,2010,8
6085512022,2010,6
6085512023,2010,6
6085512024,2010,8
6085512026,2010,8
6085512027,2010,8
6085512029,2010,1
6085512030,2010,1
6085512031,2010,1
6085512032,2010,13
6085512033,2010,8
6085512034,2010,8
6085512035,2010,8
6085512036,2010,9
6085512037,2010,1
6085512038,2010,15
6085512039,2010,13
6085512042,2010,13
6085512043,2010,6
6085512045,2010,1
6085512047,2010,1
6085512052,2010,15
6085512053,2010,8
6085512100,2010,1
6085512200,2010,8
6085512305,2010,8
6085512307,2010,8
6085512308,2010,8
6085512309,2010,8
6085512310,2010,13
6085512311,2010,13
6085512312,2010,8
6085512313,2010,13
6085512314,2010,13
6085512401,2010,13
6085512402,2010,8
6085512503,2010,8
6085512505,2010,13
6085512506,2010,13
6085512508,2010,13
6085512509,2010,13
6085512510,2010,8
6085512602,2010,13
6085512603,2010,6
6085512604,2010,6
6085513000,2010,10
6095250103,2010,13
6095250104,2010,13
6095250105,2010,13
6095250106,2010,14
6095250200,2010,13
6095250300,2010,13
6095250400,2010,13
6095250501,2010,6
6095250502,2010,8
6095250601,2010,13
6095250604,2010,14
6095250605,2010,14
6095250701,2010,3
6095250801,2010,15
6095250900,2010,3
6095251000,2010,3
6095251100,2010,6
6095251200,2010,3
6095251300,2010,1
6095251400,2010,8
6095251500,2010,3
6095251600,2010,3
6095251701,2010,3
6095251702,2010,13
6095251802,2010,6
6095251803,2010,3
6095251804,2010,13
6095251901,2010,15
6095251902,2010,13
6095251903,2010,13
6095252000,2010,1
6095252102,2010,8
6095252103,2010,13
6095252104,2010,8
6095252105,2010,8
6095252106,2010,8
6095252107,2010,8
6095252108,2010,8
