"","Geo_FIPS","density","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","PCownerOccUnits","PCwithInterests","perCapitaIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds","PCmovedWithinCounty","medianYearBuilt","year","cluster"
"206",6001436402,1687.63,0.985849056603774,0.0554035567715458,0.0567010309278351,0.335988753514527,0.0370196813495783,0.67112810707457,0.299235181644359,0.0133843212237094,0.488748241912799,45,0.702180028129395,0.089662447257384,0.113924050632911,0.103727144866385,0.143811533052039,0.940726577437858,0.666347992351816,42341,0.0199203187250996,0.0762442640310625,0.125239005736138,0.637623762376238,1968,2000,2
"207",6001436500,7008.41,0.361499720201455,0.0936698032506416,0.158503401360544,0.288095238095238,0.013265306122449,0.388663967611336,0.333718912666281,0.00694042799305957,0.521575984990619,28.2,0.482176360225141,0.145299145299145,0.173233270794246,0.29435063581405,0.339378778403169,0.238866396761134,0.234239444765761,20071,0.0634607804493496,0.318975038656947,0.00347021399652979,0.518257809062912,1969,2000,10
"208",6001436601,15389.29,0.572538860103627,0.108336689488522,0.333965844402277,0.267823258335592,0,0.489124668435013,0.529442970822281,0.00583554376657825,0.507316313823163,28.4,0.471513075965131,0.123754669987547,0.0909090909090909,0.501089663760897,0.316158156911582,0.386737400530504,0.204244031830239,16353,0.068463219227968,0.257908680068568,0.00901856763925729,0.646508279337653,1958,2000,6
"209",6001436602,12517.42,0.254419191919192,0.0901204819277108,0.251413494157557,0.270637014700339,0,0.425997425997426,0.410553410553411,0.00514800514800515,0.505985267034991,28.9,0.353591160220994,0.166436464088398,0.178406998158379,0.404926335174954,0.401243093922652,0.19047619047619,0.189189189189189,17783,0.0462505612932196,0.300347624565469,0.00900900900900901,0.490758754863813,1974,2000,10
"210",6001436700,9734.765,0.735714285714286,0.0519685039370079,0.401423877327492,0.2026286966046,0,0.539109506618532,0.471720818291215,0.0120336943441637,0.514887922382068,31.5,0.466711274673804,0.0552024088323854,0.0762796922047508,0.605553696888592,0.409836065573771,0.699157641395909,0.267148014440433,15318,0.0474799123447772,0.276267203759651,0,0.687613843351548,1957,2000,6
"211",6001436800,9664.591,0.54592211609111,0.092755214050494,0.149235221165771,0.321207110376188,0.00578751550227367,0.485415108451758,0.397157816005984,0.00673148840688108,0.499736147757256,32,0.419788918205805,0.136939313984169,0.172559366754617,0.338786279683377,0.330079155672823,0.50112191473448,0.31039640987285,20487,0.0434782608695652,0.272486772486772,0,0.573665480427046,1963,2000,6
"212",6001436900,15090.11,0.603049421661409,0.0827232796486091,0.316091954022989,0.267616191904048,0,0.558164354322305,0.542155816435432,0.00747065101387407,0.514997087944088,28.7,0.43462434478742,0.0914385556202679,0.157251019219569,0.497087944088527,0.423267326732673,0.454108858057631,0.245997865528282,14963,0.0925324675324675,0.322975929978118,0.00373532550693703,0.620444072056975,1959,2000,6
"213",6001437000,5507.763,0.74076983503535,0.073469387755102,0.172155064610254,0.346811171321384,0,0.496006389776358,0.3314696485623,0.00399361022364217,0.491253644314869,37.9,0.468804664723032,0.1,0.202915451895044,0.230903790087464,0.278717201166181,0.828274760383387,0.412140575079872,23837,0.0278688524590164,0.138061879743141,0,0.667189952904239,1960,2000,2
"214",6001437100,459.7477,0.690589527645551,0.0810007431260837,0.247946881006465,0.327450637777389,0.00262100297047003,0.55362426035503,0.427884615384615,0.00702662721893491,0.48629744295379,34.5,0.321293429652563,0.0973512211902305,0.32244008714597,0.249512670565302,0.432863203761037,0.678994082840237,0.364275147928994,20136,0.0550945136007377,0.230822153422773,0.0166420118343195,0.613999320421339,1972,2000,2
"215",6001437200,6238.711,0.629244001810774,0.0849532037437005,0.16502578527895,0.291842475386779,0.00796999531176746,0.510589318600368,0.356353591160221,0.00506445672191529,0.48613559865363,36.5,0.418656836031415,0.0942458727360154,0.313672062830582,0.188010899182561,0.314633755409521,0.657918968692449,0.39548802946593,22877,0.1,0.196524281305831,0.0124309392265193,0.629777070063694,1977,2000,2
