"Geo_FIPS","density","medianYearBuilt","PConeUnit","PCownerOccUnits","PCcommutingNotCar","PCmovedWithinCounty","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCunmarriedSSCouple","PCwithKids","PCsexMale","medianAge","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCraceWhiteAlone","PCforeignBorn","perCapitaIncome","PCunemployed","PCpoorStruggling","PCwithInterests","PCveryWealthyHHolds","cluster"
6081606900,0.0195338550263515,0.35,0.925720620842572,0.851977401129943,0.0426829268292683,0.537091988130564,0.029495178672717,0.309699376063528,0.0459444129325014,0.64180790960452,0.00790960451977401,0.315254237288136,0.516707416462918,0.363321799307959,0.0167074164629177,0.202526487367563,0.0737571312143439,0.685004074979625,0.26079869600652,0.324544981324371,0.0302287581699346,0.0511195606252641,0.789830508474576,0.141242937853107,1
6081607000,0.0371732318373735,0.516666666666667,0.709166092350103,0.592132505175983,0.0326327433628319,0.4501953125,0.0277461041429114,0.310528316229571,0.00988217407829723,0.577639751552795,0.00483091787439614,0.244306418219462,0.491012582384662,0.375432525951557,0.00868783702816057,0.206710605152786,0.0584182144997004,0.729179149191132,0.272618334331935,0.395448443393211,0.0256273358248799,0.102760736196319,0.701173222912353,0.11456176673568,8
6081607100,0.0582587485245404,0.25,0.987443946188341,0.919111111111111,0.0365111561866126,0.502097902097902,0.0405040504050405,0.303330333033303,0.0535553555355536,0.676444444444444,0.0133333333333333,0.292444444444444,0.485179957657022,0.403114186851211,0.00705716302046577,0.135850388143966,0.0613973182780522,0.797106563161609,0.196189131968948,0.329951324645437,0.0145791915175613,0.0660007135212273,0.744888888888889,0.103111111111111,1
6081607200,0.104586876673333,0.266666666666667,0.341549295774648,0.246854403834632,0.0988023952095808,0.594833446634942,0.146466370775009,0.321611471491977,0.00614544213041994,0.408028759736369,0.00718993409227082,0.289994008388256,0.457778915046059,0.264705882352941,0.0255885363357216,0.209825997952917,0.158137154554759,0.634851586489253,0.352354145342886,0.184847626962311,0.0341121495327103,0.218445322793149,0.493109646494907,0.0233672857998802,11
6081607300,0.0707814908153552,0.166666666666667,0.961058045554739,0.847242921013413,0.119469026548673,0.703379224030037,0.0607974733517568,0.329253849190683,0.0209238057639163,0.652757078986587,0.003725782414307,0.339046199701937,0.48187268055952,0.375432525951557,0.00856408792463603,0.139309163574079,0.0656580074222095,0.794461889808735,0.157579217813303,0.304042885453101,0.0283645141822571,0.0676024061873389,0.648286140089419,0.105812220566319,1
6081607400,0.104940256595788,0.35,0.486243386243386,0.522604951560818,0.0853604599734631,0.582784810126582,0.0858632321373812,0.331186752529899,0.0119595216191352,0.422497308934338,0.00753498385360603,0.264262648008611,0.461986940298507,0.326989619377163,0.0184235074626866,0.141557835820896,0.132695895522388,0.727845149253731,0.243703358208955,0.239860823188829,0.0107112253641817,0.10621387283237,0.586652314316469,0.0360602798708288,13
6081607500,0.0312852255238032,0.316666666666667,0.645127118644068,0.571428571428571,0.0731948565776459,0.559109874826147,0.132381570408825,0.339390006489293,0.0110317975340688,0.462637362637363,0.00659340659340659,0.308791208791209,0.490532010820559,0.29757785467128,0.0247971145175834,0.146077547339946,0.179891794409378,0.68034265103697,0.260595130748422,0.185596478570972,0.0330948121645796,0.204193254329991,0.464835164835165,0.0384615384615385,1
6081607600,0.0696208322864915,0.2,0.771272443403591,0.63515625,0.0968074150360453,0.732484076433121,0.13856362217018,0.313817330210773,0.022248243559719,0.53359375,0.0109375,0.33359375,0.498013620885358,0.288927335640138,0.0232690124858116,0.153234960272418,0.192395005675369,0.653518728717367,0.266742338251986,0.199632880065022,0.0397890699904123,0.125870069605568,0.471875,0.01328125,1
6081607701,0.0770132477278246,0.3,0.708516242317823,0.627573858549687,0.0915167095115681,0.731829573934837,0.22865595942519,0.328825021132713,0.00380388841927303,0.549686660698299,0.00716204118173679,0.417188898836168,0.502078137988362,0.211072664359862,0.0138542532557495,0.14713216957606,0.305347741756719,0.534497090606816,0.356885563868107,0.155742869928128,0.0131259115216334,0.181232492997199,0.391226499552372,0.0241718889883617,8
6081607702,0.119396938821518,0.266666666666667,0.986469864698647,0.814356435643564,0.0458199356913183,0.719325153374233,0.218482905982906,0.339209401709402,0,0.586633663366337,0.00618811881188119,0.422029702970297,0.494642857142857,0.269896193771626,0.0203571428571429,0.166785714285714,0.285,0.563928571428571,0.288214285714286,0.135962228655446,0.0431286549707602,0.165769644779333,0.430693069306931,0.00742574257425743,8
