"","Geo_FIPS","year","cluster"
"1",6001400100,2011,1
"2",6001400200,2011,1
"3",6001400300,2011,2
"4",6001400400,2011,2
"5",6001400500,2011,3
"6",6001400600,2011,3
"7",6001400700,2011,3
"8",6001400800,2011,3
"9",6001400900,2011,3
"10",6001401000,2011,3
"11",6001401100,2011,3
"12",6001401200,2011,2
"13",6001401300,2011,4
"14",6001401400,2011,3
"15",6001401500,2011,3
"16",6001401600,2011,3
"17",6001401700,2011,5
"18",6001401800,2011,3
"19",6001402200,2011,3
"20",6001402400,2011,3
"21",6001402500,2011,3
"22",6001402700,2011,3
"23",6001402800,2011,4
"24",6001402900,2011,4
"25",6001403000,2011,4
"26",6001403100,2011,4
"27",6001403300,2011,4
"28",6001403400,2011,4
"29",6001403501,2011,4
"30",6001403502,2011,4
"31",6001403600,2011,4
"32",6001403701,2011,4
"33",6001403702,2011,4
"34",6001403800,2011,2
"35",6001403900,2011,4
"36",6001404000,2011,4
"37",6001404101,2011,2
"38",6001404102,2011,4
"39",6001404200,2011,1
"40",6001404300,2011,1
"41",6001404400,2011,1
"42",6001404501,2011,1
"43",6001404502,2011,1
"44",6001404600,2011,1
"45",6001404700,2011,1
"46",6001404800,2011,6
"47",6001404900,2011,6
"48",6001405000,2011,1
"49",6001405100,2011,1
"50",6001405200,2011,6
"51",6001405301,2011,4
"52",6001405302,2011,4
"53",6001405401,2011,3
"54",6001405402,2011,3
"55",6001405500,2011,3
"56",6001405600,2011,3
"57",6001405700,2011,3
"58",6001405800,2011,3
"59",6001405901,2011,3
"60",6001405902,2011,3
"61",6001406000,2011,3
"62",6001406100,2011,5
"63",6001406201,2011,5
"64",6001406202,2011,5
"65",6001406300,2011,3
"66",6001406400,2011,3
"67",6001406500,2011,3
"68",6001406601,2011,3
"69",6001406602,2011,3
"70",6001406700,2011,6
"71",6001406800,2011,6
"72",6001406900,2011,6
"73",6001407000,2011,3
"74",6001407101,2011,5
"75",6001407102,2011,3
"76",6001407200,2011,5
"77",6001407300,2011,5
"78",6001407400,2011,5
"79",6001407500,2011,3
"80",6001407600,2011,3
"81",6001407700,2011,3
"82",6001407800,2011,3
"83",6001407900,2011,6
"84",6001408000,2011,1
"85",6001408100,2011,6
"86",6001408200,2011,3
"87",6001408300,2011,3
"88",6001408400,2011,3
"89",6001408500,2011,3
"90",6001408600,2011,3
"91",6001408700,2011,3
"92",6001408800,2011,3
"93",6001408900,2011,3
"94",6001409000,2011,3
"95",6001409100,2011,3
"96",6001409200,2011,3
"97",6001409300,2011,3
"98",6001409400,2011,5
"99",6001409500,2011,5
"100",6001409600,2011,3
"101",6001409700,2011,3
"102",6001409800,2011,3
"103",6001409900,2011,6
"104",6001410000,2011,6
"105",6001410100,2011,3
"106",6001410200,2011,3
"107",6001410300,2011,3
"108",6001410400,2011,3
"109",6001410500,2011,3
"110",6001420100,2011,1
"111",6001420200,2011,6
"112",6001420300,2011,6
"113",6001420400,2011,4
"114",6001420500,2011,6
"115",6001420600,2011,1
"116",6001421100,2011,1
"117",6001421200,2011,1
"118",6001421300,2011,1
"119",6001421400,2011,1
"120",6001421500,2011,1
"121",6001421600,2011,1
"122",6001421700,2011,2
"123",6001421800,2011,1
"124",6001421900,2011,1
"125",6001422000,2011,3
"126",6001422100,2011,6
"127",6001422200,2011,6
"128",6001422300,2011,2
"129",6001422400,2011,4
"130",6001422500,2011,4
"131",6001422600,2011,4
"132",6001422700,2011,4
"133",6001422800,2011,4
"134",6001422900,2011,4
"135",6001423000,2011,2
"136",6001423100,2011,6
"137",6001423200,2011,3
"138",6001423300,2011,3
"139",6001423400,2011,6
"140",6001423500,2011,3
"141",6001423601,2011,2
"142",6001423602,2011,4
"143",6001423700,2011,2
"144",6001423800,2011,1
"145",6001423901,2011,2
"146",6001423902,2011,2
"147",6001424001,2011,3
"148",6001424002,2011,3
"149",6001425101,2011,4
"150",6001425102,2011,4
"151",6001425103,2011,7
"152",6001425104,2011,4
"153",6001426100,2011,1
"154",6001426200,2011,1
"155",6001427100,2011,1
"156",6001427200,2011,6
"157",6001427300,2011,7
"158",6001427600,2011,4
"159",6001427700,2011,6
"160",6001427800,2011,6
"161",6001427900,2011,6
"162",6001428000,2011,7
"163",6001428100,2011,6
"164",6001428200,2011,6
"165",6001428301,2011,9
"166",6001428400,2011,7
"167",6001428500,2011,7
"168",6001428600,2011,7
"169",6001428700,2011,8
"170",6001430101,2011,9
"171",6001430102,2011,1
"172",6001430200,2011,9
"173",6001430300,2011,10
"174",6001430400,2011,11
"175",6001430500,2011,12
"176",6001430600,2011,9
"177",6001430700,2011,11
"178",6001430800,2011,7
"179",6001430900,2011,3
"180",6001431000,2011,5
"181",6001431100,2011,3
"182",6001431200,2011,3
"183",6001432100,2011,6
"184",6001432200,2011,12
"185",6001432300,2011,12
"186",6001432400,2011,12
"187",6001432501,2011,12
"188",6001432502,2011,12
"189",6001432600,2011,3
"190",6001432700,2011,11
"191",6001432800,2011,9
"192",6001433000,2011,12
"193",6001433102,2011,12
"194",6001433103,2011,5
"195",6001433104,2011,3
"196",6001433200,2011,12
"197",6001433300,2011,12
"198",6001433400,2011,12
"199",6001433500,2011,12
"200",6001433600,2011,12
"201",6001433700,2011,5
"202",6001433800,2011,12
"203",6001433900,2011,5
"204",6001434000,2011,5
"205",6001435102,2011,14
"206",6001435103,2011,9
"207",6001435104,2011,5
"208",6001435200,2011,14
"209",6001435300,2011,3
"210",6001435400,2011,3
"211",6001435500,2011,5
"212",6001435601,2011,5
"213",6001435602,2011,5
"214",6001435700,2011,12
"215",6001435800,2011,12
"216",6001435900,2011,12
"217",6001436000,2011,12
"218",6001436100,2011,12
"219",6001436200,2011,5
"220",6001436300,2011,5
"221",6001436401,2011,12
"222",6001436402,2011,10
"223",6001436500,2011,5
"224",6001436601,2011,5
"225",6001436602,2011,5
"226",6001436700,2011,5
"227",6001436800,2011,12
"228",6001436900,2011,5
"229",6001437000,2011,12
"230",6001437101,2011,15
"231",6001437102,2011,12
"232",6001437200,2011,12
"233",6001437300,2011,12
"234",6001437500,2011,5
"235",6001437600,2011,12
"236",6001437701,2011,5
"237",6001437702,2011,5
"238",6001437800,2011,12
"239",6001437900,2011,5
"240",6001438000,2011,12
"241",6001438100,2011,12
"242",6001438201,2011,12
"243",6001438203,2011,12
"244",6001438204,2011,12
"245",6001438300,2011,12
"246",6001438400,2011,12
"247",6001440100,2011,12
"248",6001440200,2011,5
"249",6001440301,2011,12
"250",6001440304,2011,15
"251",6001440305,2011,15
"252",6001440306,2011,15
"253",6001440307,2011,12
"254",6001440308,2011,12
"255",6001440331,2011,12
"256",6001440332,2011,9
"257",6001440333,2011,15
"258",6001440334,2011,15
"259",6001440335,2011,8
"260",6001440336,2011,12
"261",6001441100,2011,9
"262",6001441200,2011,12
"263",6001441301,2011,9
"264",6001441302,2011,12
"265",6001441401,2011,15
"266",6001441402,2011,15
"267",6001441501,2011,15
"268",6001441503,2011,8
"269",6001441521,2011,9
"270",6001441522,2011,15
"271",6001441523,2011,8
"272",6001441524,2011,8
"273",6001441601,2011,12
"274",6001441602,2011,12
"275",6001441700,2011,12
"276",6001441800,2011,12
"277",6001441921,2011,8
"278",6001441923,2011,4
"279",6001441924,2011,15
"280",6001441925,2011,8
"281",6001441926,2011,8
"282",6001441927,2011,8
"283",6001442000,2011,9
"284",6001442100,2011,9
"285",6001442200,2011,9
"286",6001442301,2011,12
"287",6001442302,2011,8
"288",6001442400,2011,12
"289",6001442500,2011,12
"290",6001442601,2011,12
"291",6001442602,2011,12
"292",6001442700,2011,9
"293",6001442800,2011,12
"294",6001442900,2011,15
"295",6001443001,2011,12
"296",6001443002,2011,12
"297",6001443102,2011,9
"298",6001443103,2011,9
"299",6001443104,2011,9
"300",6001443105,2011,9
"301",6001443200,2011,9
"302",6001443301,2011,9
"303",6001443321,2011,8
"304",6001443322,2011,9
"305",6001444100,2011,12
"306",6001444200,2011,12
"307",6001444301,2011,12
"308",6001444302,2011,12
"309",6001444400,2011,12
"310",6001444500,2011,12
"311",6001444601,2011,12
"312",6001444602,2011,15
"313",6001450101,2011,8
"314",6001450102,2011,8
"315",6001450200,2011,7
"316",6001450300,2011,10
"317",6001450400,2011,10
"318",6001450501,2011,10
"319",6001450502,2011,9
"320",6001450601,2011,9
"321",6001450602,2011,9
"322",6001450603,2011,9
"323",6001450604,2011,9
"324",6001450605,2011,11
"325",6001450606,2011,9
"326",6001450607,2011,7
"327",6001450701,2011,9
"328",6001450741,2011,10
"329",6001450742,2011,9
"330",6001450743,2011,8
"331",6001450744,2011,9
"332",6001450745,2011,9
"333",6001450746,2011,10
"334",6001450750,2011,8
"335",6001450751,2011,9
"336",6001450752,2011,9
"337",6001451101,2011,9
"338",6001451102,2011,9
"339",6001451201,2011,10
"340",6001451202,2011,10
"341",6001451300,2011,10
"342",6001451401,2011,10
"343",6001451403,2011,10
"344",6001451404,2011,5
"345",6001451501,2011,10
"346",6001451503,2011,7
"347",6001451504,2011,10
"348",6001451505,2011,11
"349",6001451506,2011,7
"350",6001451601,2011,10
"351",6001451602,2011,10
"352",6001451701,2011,10
"353",6001451703,2011,9
"354",6001451704,2011,11
"355",6013301000,2011,10
"356",6013302005,2011,5
"357",6013302006,2011,14
"358",6013302007,2011,5
"359",6013302008,2011,14
"360",6013302009,2011,14
"361",6013302010,2011,14
