"","Geo_FIPS","year","cluster"
"1","6001400100","2011","8"
"2","6001400200","2011","8"
"3","6001400300","2011","2"
"4","6001400400","2011","2"
"5","6001400500","2011","2"
"6","6001400600","2011","1"
"7","6001400700","2011","3"
"8","6001400800","2011","1"
"9","6001400900","2011","1"
"10","6001401000","2011","1"
"11","6001401100","2011","2"
"12","6001401200","2011","2"
"13","6001401300","2011","1"
"14","6001401400","2011","1"
"15","6001401500","2011","1"
"16","6001401600","2011","1"
"17","6001401700","2011","1"
"18","6001401800","2011","1"
"19","6001402200","2011","1"
"20","6001402400","2011","1"
"21","6001402500","2011","1"
"22","6001402600","2011","6"
"23","6001402700","2011","1"
"24","6001402800","2011","2"
"25","6001402900","2011","6"
"26","6001403000","2011","6"
"27","6001403100","2011","2"
"28","6001403300","2011","2"
"29","6001403400","2011","2"
"30","6001403501","2011","2"
"31","6001403502","2011","2"
"32","6001403600","2011","2"
"33","6001403701","2011","2"
"34","6001403702","2011","2"
"35","6001403800","2011","3"
"36","6001403900","2011","2"
"37","6001404000","2011","2"
"38","6001404101","2011","2"
"39","6001404102","2011","2"
"40","6001404200","2011","8"
"41","6001404300","2011","8"
"42","6001404400","2011","8"
"43","6001404501","2011","8"
"44","6001404502","2011","8"
"45","6001404600","2011","8"
"46","6001404700","2011","8"
"47","6001404800","2011","6"
"48","6001404900","2011","7"
"49","6001405000","2011","3"
"50","6001405100","2011","8"
"51","6001405200","2011","6"
"52","6001405301","2011","2"
"53","6001405302","2011","6"
"54","6001405401","2011","1"
"55","6001405402","2011","6"
"56","6001405500","2011","6"
"57","6001405600","2011","6"
"58","6001405700","2011","1"
"59","6001405800","2011","6"
"60","6001405901","2011","10"
"61","6001405902","2011","6"
"62","6001406000","2011","6"
"63","6001406100","2011","10"
"64","6001406201","2011","10"
"65","6001406202","2011","10"
"66","6001406300","2011","1"
"67","6001406400","2011","1"
"68","6001406500","2011","10"
"69","6001406601","2011","1"
"70","6001406602","2011","1"
"71","6001406700","2011","7"
"72","6001406800","2011","6"
"73","6001406900","2011","6"
"74","6001407000","2011","1"
"75","6001407101","2011","10"
"76","6001407102","2011","10"
"77","6001407200","2011","10"
"78","6001407300","2011","10"
"79","6001407400","2011","10"
"80","6001407500","2011","1"
"81","6001407600","2011","1"
"82","6001407700","2011","1"
"83","6001407800","2011","1"
"84","6001407900","2011","7"
"85","6001408000","2011","3"
"86","6001408100","2011","8"
"87","6001408200","2011","1"
"88","6001408300","2011","1"
"89","6001408400","2011","1"
"90","6001408500","2011","1"
"91","6001408600","2011","1"
"92","6001408700","2011","1"
"93","6001408800","2011","1"
"94","6001408900","2011","1"
"95","6001409000","2011","1"
"96","6001409100","2011","1"
"97","6001409200","2011","1"
"98","6001409300","2011","1"
"99","6001409400","2011","10"
"100","6001409500","2011","10"
"101","6001409600","2011","1"
"102","6001409700","2011","1"
"103","6001409800","2011","1"
"104","6001409900","2011","1"
"105","6001410000","2011","7"
"106","6001410100","2011","1"
"107","6001410200","2011","1"
"108","6001410300","2011","1"
"109","6001410400","2011","1"
"110","6001410500","2011","1"
"111","6001420100","2011","8"
"112","6001420200","2011","4"
"113","6001420300","2011","6"
"114","6001420400","2011","4"
"115","6001420500","2011","6"
"116","6001420600","2011","8"
"117","6001421100","2011","8"
"118","6001421200","2011","8"
"119","6001421300","2011","8"
"120","6001421400","2011","8"
"121","6001421500","2011","8"
"122","6001421600","2011","8"
"123","6001421700","2011","2"
"124","6001421800","2011","8"
"125","6001421900","2011","8"
