"","Geo_FIPS","year","cluster"
"1",6001400100,2010,1
"2",6001400200,2010,1
"3",6001400300,2010,2
"4",6001400400,2010,2
"5",6001400500,2010,3
"6",6001400600,2010,4
"7",6001400700,2010,4
"8",6001400800,2010,4
"9",6001400900,2010,4
"10",6001401000,2010,4
"11",6001401100,2010,3
"12",6001401200,2010,2
"13",6001401300,2010,5
"14",6001401400,2010,5
"15",6001401500,2010,4
"16",6001401600,2010,5
"17",6001401700,2010,6
"18",6001401800,2010,5
"19",6001402200,2010,5
"20",6001402400,2010,5
"21",6001402500,2010,5
"22",6001402600,2010,7
"23",6001402700,2010,5
"24",6001402800,2010,5
"25",6001402900,2010,8
"26",6001403000,2010,8
"27",6001403100,2010,7
"28",6001403300,2010,7
"29",6001403400,2010,3
"30",6001403501,2010,3
"31",6001403502,2010,3
"32",6001403600,2010,3
"33",6001403701,2010,3
"34",6001403702,2010,3
"35",6001403800,2010,2
"36",6001403900,2010,3
"37",6001404000,2010,3
"38",6001404101,2010,2
"39",6001404102,2010,3
"40",6001404200,2010,1
"41",6001404300,2010,1
"42",6001404400,2010,1
"43",6001404501,2010,1
"44",6001404502,2010,1
"45",6001404600,2010,1
"46",6001404700,2010,1
"47",6001404800,2010,3
"48",6001404900,2010,9
"49",6001405000,2010,9
"50",6001405100,2010,1
"51",6001405200,2010,3
"52",6001405301,2010,3
"53",6001405302,2010,7
"54",6001405401,2010,5
"55",6001405402,2010,5
"56",6001405500,2010,5
"57",6001405600,2010,5
"58",6001405700,2010,5
"59",6001405800,2010,6
"60",6001405901,2010,6
"61",6001405902,2010,6
"62",6001406000,2010,5
"63",6001406100,2010,6
"64",6001406201,2010,6
"65",6001406202,2010,6
"66",6001406300,2010,6
"67",6001406400,2010,4
"68",6001406500,2010,6
"69",6001406601,2010,7
"70",6001406602,2010,7
"71",6001406700,2010,9
"72",6001406800,2010,9
"73",6001406900,2010,9
"74",6001407000,2010,6
"75",6001407101,2010,6
"76",6001407102,2010,6
"77",6001407200,2010,6
"78",6001407300,2010,6
"79",6001407400,2010,6
"80",6001407500,2010,5
"81",6001407600,2010,4
"82",6001407700,2010,4
"83",6001407800,2010,4
"84",6001407900,2010,9
"85",6001408000,2010,1
"86",6001408100,2010,9
"87",6001408200,2010,4
"88",6001408300,2010,4
"89",6001408400,2010,6
"90",6001408500,2010,6
"91",6001408600,2010,6
"92",6001408700,2010,4
"93",6001408800,2010,6
"94",6001408900,2010,6
"95",6001409000,2010,6
"96",6001409100,2010,6
"97",6001409200,2010,6
"98",6001409300,2010,6
"99",6001409400,2010,6
"100",6001409500,2010,6
"101",6001409600,2010,6
"102",6001409700,2010,6
"103",6001409800,2010,4
"104",6001409900,2010,9
"105",6001410000,2010,9
"106",6001410100,2010,4
"107",6001410200,2010,4
"108",6001410300,2010,6
"109",6001410400,2010,6
"110",6001410500,2010,5
"111",6001420100,2010,1
"112",6001420200,2010,2
"113",6001420300,2010,10
"114",6001420400,2010,11
"115",6001420500,2010,2
"116",6001420600,2010,9
"117",6001421100,2010,1
"118",6001421200,2010,1
"119",6001421300,2010,1
"120",6001421400,2010,1
"121",6001421500,2010,1
"122",6001421600,2010,1
"123",6001421700,2010,2
"124",6001421800,2010,9
"125",6001421900,2010,9
"126",6001422000,2010,4
"127",6001422100,2010,3
"128",6001422200,2010,3
"129",6001422300,2010,2
"130",6001422400,2010,12
"131",6001422500,2010,12
"132",6001422600,2010,10
"133",6001422700,2010,12
"134",6001422800,2010,12
"135",6001422900,2010,12
"136",6001423000,2010,2
"137",6001423100,2010,3
"138",6001423200,2010,3
"139",6001423300,2010,4
"140",6001423400,2010,3
"141",6001423500,2010,3
"142",6001423601,2010,2
"143",6001423602,2010,12
"144",6001423700,2010,2
"145",6001423800,2010,1
"146",6001423901,2010,2
"147",6001423902,2010,2
"148",6001424001,2010,3
"149",6001424002,2010,4
