"Geo_FIPS","density","medianYearBuilt","PConeUnit","PCownerOccUnits","PCcommutingNotCar","PCmovedWithinCounty","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCunmarriedSSCouple","PCwithKids","PCsexMale","medianAge","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCraceWhiteAlone","PCforeignBorn","perCapitaIncome","PCunemployed","PCpoorStruggling","PCwithInterests","PCveryWealthyHHolds","cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
6001430800,0.0495681947591663,0.27536231884058,0.748874887488749,0.602830188679245,0.0618448637316562,0.126736699423924,0.0707648320228735,0.651417679294734,0.00357398141529664,0.569339622641509,0,0.386792452830189,0.488460899883779,0.320137693631669,0.0169350821849577,0.230449941889424,0.222314461231944,0.661132326083347,0.224804914494438,0.178740254579834,0.0462409562755584,0.275342924054868,0.222169811320755,0.0844339622641509,8,-0.028395689537987,0.909216197419986,-0.378582516935216,0.351020930129088,0.485531882608435,0.927694000906363,0.789909317024926,0.171686351364827,0.22803070946445,-1.49108391240471,-0.30735959759185,0.562851290364002,0.052952738245973,0.226157574801181,0.235863807704025,0.0167146804789808,0.239446858934823,-0.402547115745116,0.21327995043286,0.413334966674808,-0.259523931550199,0.162393769026339,-0.319678062050679,-0.059420211023776
6001430900,0.066023706685897,0.391304347826087,0.313603322949117,0.238353196099675,0.126806526806527,0.0821689259645464,0.0670866141732284,0.674015748031496,0.0173228346456693,0.284940411700975,0.00541711809317443,0.437703141928494,0.469609856262834,0.251290877796902,0.14435318275154,0.133264887063655,0.263655030800821,0.561190965092403,0.251129363449692,0.134901278379897,0.0764655904842821,0.331276595744681,0.131094257854821,0.0211267605633803,15,2.00243081485758,-0.889615632056516,-0.735276270392982,0.579035812160568,-0.857067546726185,-0.0419365435145254,0.546418177834927,-0.655521148825207,-1.26937434359269,-0.00974833487283281,0.049997015675299,0.363191614257477,0.479580356623679,0.142362776422261,0.862643743764186,0.446464536474764,0.182769736701757,-0.325784042096821,-0.68205337981605,0.00970534332391609,-0.148580250207246,0.156702866482767,-0.231405293357307,-0.039332639427371
6001431000,0.0447342949536239,0.36231884057971,0.461853978671042,0.295660036166365,0.18125,0.0856236786469345,0.20396452790819,0.497130933750652,0.00365153886280647,0.440325497287523,0,0.394213381555154,0.442548746518106,0.261617900172117,0.0132311977715877,0.181754874651811,0.325905292479109,0.696030640668524,0.306058495821727,0.124165901648329,0.0764790764790765,0.32625348189415,0.0913200723327306,0.011754068716094,6,2.39956171459435,0.514420684044829,-0.557382098456503,0.0401203235863362,-0.0270698895984026,2.10381108744433,0.658443360838833,-0.689830250566915,-0.678807922632491,-0.169100683095979,0.148558679292175,0.359751148481549,-0.483785936846211,0.266232168767916,0.132334515327444,0.436535330808394,-0.671353868899073,-0.103029044874348,-0.169386010743075,0.484157082485736,0.115605012841216,0.285082489630636,-0.217527841087537,0.175236550401201
6001431100,0.0466342571499375,0.405797101449275,0.411807055435565,0.206617647058824,0.152369526094781,0.20875864339809,0.0984215413184772,0.628597957288765,0.0120705663881151,0.258823529411765,0.00661764705882353,0.239705882352941,0.439364461738003,0.21342512908778,0.107652399481193,0.112516212710765,0.326523994811933,0.586575875486381,0.152399481193256,0.15191894002713,0.139188495120699,0.386835278858625,0.116911764705882,0.0279411764705882,15,2.74154039936394,-1.23815713086856,-2.0966974094916,1.17921565202425,-1.58409996011248,0.182995605806003,0.780073550374508,-0.940792218559618,0.792594066149304,0.0477221858974662,0.211756189624275,0.112853596896781,0.126711168492164,0.210980973978032,-0.229309298377841,-0.041715798502481,-0.380577967454416,-0.367795291313713,0.257801051099327,-0.271349622230265,0.124631610655906,0.348837106833574,-0.437906381045526,0.090225405405484
6001431200,0.0408974672746137,0.463768115942029,0.47583081570997,0.586861891571033,0.120067170445004,0.163250230840259,0.0943348507840162,0.696509863429439,0.00278199291856348,0.366442421844084,0,0.260387811634349,0.426105717367853,0.332185886402754,0.0573534699748292,0.164149586479684,0.26195613088817,0.679252067601582,0.201725997842503,0.150987216201033,0.192923898531375,0.381326511967842,0.214087851206965,0.0150375939849624,8,1.69393430097024,0.302751044346193,-1.67237666131344,0.475201775971146,-2.06510570284926,1.31203196931425,0.439861555553237,0.0785108363815901,1.49328407866223,0.195937961240023,0.947913302261545,-0.144935506039262,0.0707804068554436,-0.279990277166465,-0.692055222272167,0.152587278908476,0.375025581938576,-0.235922066097192,-0.185712386372596,0.358389427319045,-0.319522470673833,0.0487277195058086,-0.0360727455614435,0.306016261784735
6001432100,0.0514908525340335,0,0.854,0.742666666666667,0.202709014479215,0.0904697986577181,0.0591828942344406,0.818633066055746,0.055364642993509,0.538666666666667,0.012,0.378,0.490353697749196,0.385542168674699,0.184351554126474,0.132100750267953,0.211146838156484,0.489281886387996,0.154608788853162,0.272967677404327,0.0404929577464789,0.186495176848875,0.354,0.146666666666667,1,-1.51511971918213,-0.716868969247103,-0.421268183275525,-1.25817053080976,-0.349863409681781,-1.53405381052437,1.24648703397186,-0.00732928832764368,-0.370390874879282,-0.685608344462951,-1.61764901977945,0.366737197584681,0.135329792996551,-0.374091172726926,0.0891379376666226,0.325727653336405,0.0975984146199473,-0.241572811175608,0.186047380700075,-0.202316588857731,-0.605437859481858,0.0390490021007557,0.017486810478916,0.208596330457452
6001432200,0.0581503164538648,0.072463768115942,0.629671574178935,0.462189957652753,0.127127659574468,0.0983854692230071,0.133610245759778,0.546555901696089,0.00761509172724126,0.424682395644283,0.0205686630369026,0.268602540834846,0.469662921348315,0.40447504302926,0.164294631710362,0.0998751560549313,0.310112359550562,0.565043695380774,0.249438202247191,0.173602071715331,0.0709459459459459,0.279716742539201,0.272232304900181,0.0387174833635814,13,1.10241361609614,-0.626281945088792,-1.14868320001432,-1.6476676386,-0.468602811577586,-0.274454776897271,-0.0896007731855724,-0.633162467420602,0.222631495382582,-0.755444722959167,-1.02505406411364,-0.00952314303892907,0.469414148644546,0.0923791839749571,0.278539823422877,0.690645754998337,0.186303779226429,0.318181966715727,0.162331817201219,-0.159071505265366,0.0102519413541857,0.00790063880120451,-0.397647669585852,-0.187909721274943
6001432300,0.0652984474208325,0.188405797101449,0.779056386651323,0.654034229828851,0.171082173327346,0.0424296560964716,0.141963727329581,0.616010006253909,0.0128205128205128,0.525061124694376,0,0.353300733496333,0.480921052631579,0.320137693631669,0.103289473684211,0.312061403508772,0.365789473684211,0.392982456140351,0.333771929824561,0.171505693106614,0.099395313681028,0.196043956043956,0.243887530562347,0.0727383863080685,13,0.826399874043636,0.820335866495552,0.931433711169368,-1.29449912509502,-0.359435513113946,0.225303374934262,0.6578063431175,0.742423035829905,-0.610364279452027,0.00683167506231998,-0.117533557741958,-0.0405039237546292,0.554070812505288,-0.231924897880323,-0.740354887997877,0.416175251353628,-0.142129760929079,-0.0147177857836531,0.0594989001260086,-0.183240967831434,-0.199356747832587,0.19647325266387,-0.150665099421202,0.0713887258204785
6001432400,0.0131782694991978,0.246376811594203,0.731246627091203,0.437464946719013,0.101270849880858,0.0945229681978799,0.196969696969697,0.468633705475811,0.00026581605528974,0.501402131239484,0,0.389231632080763,0.518188177684505,0.306368330464716,0.131864288212662,0.286463798530955,0.305526407834907,0.474816369359916,0.359391395592865,0.104353068522807,0.154530477759473,0.378488166725539,0.156477846326416,0.0235558048233315,6,2.83754438702635,1.54271564321168,-0.106664236612651,-0.373520458932134,-0.232149908652963,-0.0970382774170423,-0.15184566943174,1.4344780914335,0.416796454443147,0.0627550934944302,-0.0901969323919111,0.0195423647859029,-0.0444676544188748,0.88822399735464,-0.169856916376995,0.695608523214252,-0.000130306976715053,0.224335451072702,0.0611877274380549,0.469110879063791,0.0771096826617723,0.298712705561896,-0.407577114269512,-0.0298289210499324
6001432501,0.0545745108994544,0.231884057971014,0.818181818181818,0.57372654155496,0.107059373539037,0.103828422529565,0.231306371835903,0.407041024148967,0.0125109106779168,0.529490616621984,0.00536193029490617,0.487935656836461,0.504693429199121,0.327022375215146,0.0377471539844218,0.441182344717396,0.309966047533453,0.399640503295386,0.465747952865988,0.0986942164613677,0.127848590189262,0.335068054443555,0.215817694369973,0.0120643431635389,6,2.47962535250201,1.46744428393215,1.15304286020777,-1.01276801631994,0.468516657711817,-0.114441157584621,0.00855560510133713,0.00828535036471734,1.14185652307755,0.247479201854335,-0.323127353605957,0.738868104090879,-0.228432879909855,-0.0564228599865447,0.168581991802396,0.382721844835795,-0.11451596548374,0.354305758587908,-0.486807397468321,0.275276578209581,-0.0805330479931633,0.086701671237333,-0.685927033613429,0.0417671400804686
