"density","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","PCownerOccUnits","PCwithInterests","perCapitaIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds","PCmovedWithinCounty","medianYearBuilt"
0.27026863432544,0.526399673240998,0.651008532019982,0.439956170202761,0.52321481387052,0.176098552649438,0.466462455320905,0.48045480336797,0.250502925625061,0.285315304535932,0.24449474107735,0.587391658258932,0.632900081831061,0.322931528707408,0.312777303534392,0.448480086363088,0.432531917142443,0.574494990107877,0.265322886958305,0.340141301370183,0.65576700169488,0.103301038107331,0.670208398579567,0
0.242431523915251,0.700059029388308,0.604715769777564,0.323847970396492,0.533827638710154,0.306654706471497,0.502578245236394,0.456328928984421,0.296920580614246,0.246101698566103,0.311102744915195,0.724765060435587,0.513454935430127,0.29973364410628,0.232404951985171,0.211359197099893,0.581729893688811,0.735876640097615,0.347967422671693,0.350736187206101,0.518209269532936,0,0.559089982705149,0
0.230920663928284,0.249239220552153,0.72370554846578,0.6040707637304,0.657539265068057,0,0.364089962222581,0.467211499036685,0.0936825331532055,0.309524519159227,0.326766874113219,0.437477235022679,0.784988625850317,0.296124071280411,0.258484267350743,0.534891188658399,0.198864508421643,0.334692454540684,0.184759244981119,0.491127305442035,0.812957861842974,0.112248675090753,0.687807724266204,0.318319827480952
0.319373333471917,0.493262156491626,0.576253930132936,0.738022043613475,0.509307792508085,0.155564980802732,0.509033588871172,0.760216892832006,0.129692212231929,0.297960302495767,0.217298565880125,0.183767883067798,0.90437871037049,0.293650811781744,0.362510687457167,0.504010754405848,0.423580091096137,0.30200278916234,0.0727091890524394,0.645376106583861,0.8926456053897,0.123228246443365,0.81325265880385,0.10068986801116
0.287923751985872,0.632604397642901,0.743671408891508,0.60098798969052,0.548854066892354,0,0.470532857311275,0.661609916242081,0.11276935498512,0.33886162747525,0.238269441266521,0.275321630118631,0.935582501897868,0.181254870745357,0.291159154967247,0.330881816472364,0.514770397543745,0.319782531958275,0.169681068681966,0.739709274864629,0.845369131079716,0.111362134802808,0.821650142948981,0.0503643772174234
0.220175246729414,0.66442132431352,0.490213833295002,0.649460023967123,0.553960525987076,0,0.514049879829926,0.781130993879684,0.159474228116082,0.285276601121277,0.180832020591791,0.297201688690276,0.862498397989021,0.24433728145047,0.390200544969249,0.442319560550112,0.460952869902354,0.45051326457778,0.127754709519972,0.728780029878843,0.869046668168393,0.203803803224639,0.73094330531811,0.0335805766432176
0.0668492552552811,0.777520474019983,0.568038992491443,0.722888112167029,0.386634085515409,0,0.549662424586237,0.754972214612065,0.140165129163144,0.321324965334975,0.204548530273544,0.401844866581868,0.782361749030176,0.150662147626743,0.559293827715564,0.498421497100091,0.625133036050782,0.392287115510342,0.164588960182219,0.458395661277985,0.802118033303436,0.141033592397375,0.720965209599132,0
0.323626626057756,0.744115878004023,0.607097984289375,0.67656461432691,0.559523079124393,0.0900029134180137,0.440820289523816,0.796315779863853,0.128291855366989,0.277599390321898,0.1387583643255,0.176629329107038,0.97958054886869,0.0853936610748925,0.377060003583721,0.328271153738604,0.437040750788072,0.374453124346994,0.233974542231012,0.583750230158577,0.817769127473362,0.23496891342809,0.744416373195225,0.184479515834257
0.260338230870802,0.232338345119108,0.659483705011852,0.587796504564471,0.572873358037363,0,0.375699855137557,0.801309660073188,0.124769439158716,0.121779113512167,0.141009650514508,0.0164204750933224,1,0.297327251987835,0.170048432793082,0.321362614546628,0.290008920338955,0.247668503412803,0.0664816366938235,0.71321141341906,0.879335326156507,0,0.926191179033617,0.435205979359367
0.33050781244484,0.632201686736662,0.65147770267725,0.713609093475508,0.550526781680241,0.237313527370722,0.535505220488079,0.780401015712125,0.138387766208104,0.267197615827409,0.169900064873443,0.254572710730542,0.867780018393055,0.200195827321206,0.466470469076608,0.443525886349568,0.521600296876492,0.204240460679113,0.0828839585312534,0.718151884308279,0.870571365453099,0,0.727911049867541,0
0.359270161422531,0.452442076682323,0.612945290141222,0.680688546280787,0.573185508065719,0,0.444641868535542,0.632655412451059,0.065565253114565,0.277578380249174,0.293263175383264,0.140026295409781,0.965748247550389,0.285103384753781,0.210039163557069,0.46172914342588,0.477562675967801,0.400506692716539,0.135581104917409,0.515650999957554,0.78677006265836,0.119548959093092,0.893408169849205,0.318319827480952
0.278328496548237,0.567308628931175,0.683139994949955,0.608841797731063,0.713011563979355,0,0.428900202792426,0.781885076645762,0.115359210727722,0.217846168987373,0.165499878442911,0.117826800941816,0.973389601889273,0.309336173150962,0.197330122260881,0.312812038178735,0.348961173198186,0.209318089421575,0.0963339052867199,0.598162323401946,0.904363924843438,0,0.863795439420032,0.518568670437133
0.291150932004064,0.539505590722422,0.6139328170019,0.728873603890581,0.493104497069969,0,0.497817385858148,0.788228824015873,0.178332828121086,0.301880211041728,0.163293828262661,0.197684972365736,0.876776733452701,0.237312556831485,0.476928742981197,0.492994118951437,0.42290749221034,0.353896927679575,0.134889510316883,0.484065622232378,0.79351429365475,0,0.726419843693296,0.284885422285179
0.284652308716167,0.187283637991718,0.804549497314134,0.619580021866788,0.588651654456499,0.271700308232498,0.293017708786784,0.249613822117628,0.100666421447369,0.462800052919538,0.53159379064036,0.37918887616872,0.842476916185674,0.330520477467544,0.242116837745054,0.449476647306307,0.150459189528848,0.351420545348026,0.204844061691031,0.437927872962898,0.925607884192137,0.141648790922226,0.793029193891891,0.0335805766432176
0.230583789524774,0.179605302026775,0.789825022143886,0.557494987250417,0.603055176937053,0,0.370286125805659,0.249911021722516,0.114272269176489,0.327963968408314,0.429993301861882,0.447293949387375,0.621077039844735,0.555072522088401,0.262497872214082,0.649153341005565,0.0956737915652573,0.446548367048124,0.219200176103587,0.350625912811122,0.731692455489195,0,0.605216257958234,0.10068986801116
0.363523770880153,0.180859836265081,0.768806682575101,0.811071586791779,0.361474384329737,0.109634761137913,0.63550947007409,0.359319492249853,0.112745587375397,0.203548868315952,0.697568801965994,0.0775435945945223,0.205242422936728,0.972290204541805,0.0582046394653511,0.968176955382054,0.523051713722402,0.563958958537484,0.145738382767421,0.421571052956514,0.825395800975404,0.0810838953044767,0.830450926820219,0.551884121829302
0.276605110658626,0.282842712474619,0.682207125478918,0.743338558804225,0.45512259498369,0.148790325285188,0.586379333042273,0.365733330174647,0.0755510426251982,0.687829923512606,0.376492469736194,0.449279490351639,0.607142651753758,0.598165213297348,0.43076423380359,0.62153694581623,0.465360152486119,0.387609067028693,0.15816082630665,0.586987610981309,0.847883543685103,0.184193635356135,0.468243052795452,0.117456405735723
0.200359139076869,0.445184382934592,0.79542566716871,0.761759760657108,0.361745149902213,0,0.704809375499788,0.580713999084442,0.0387495887193482,0.318274812944819,0.439024030639539,0.185736624834591,0.304372758443364,0.895199562055293,0.146616217133506,0.876721260013003,0.463801316383142,0.608568812691521,0.174870358974574,0.364032438651536,0.805578159719417,0.163740984929703,0.869296805879581,0.201224549717379
0.298008055940145,0.0937146473596338,0.724059610919242,0.378719607655176,0.650570981634936,0.298237431573911,0.421160504770132,0.300366642301096,0.177749136816862,0.340785320380156,0.380246186185409,0.548695577748995,0.593168094291449,0.479120292629312,0.232856388953417,0.586244593155577,0.306011231830554,0.536107467361119,0.31129357018254,0.288816746148385,0.597813962035774,0.121462450860414,0.608495951252863,0.284885422285179
0.35114751233833,0.305985400473472,0.608572961208568,0.446173050981854,0.549402073061507,0.366486016543977,0.419195448435902,0.415022741197608,0.178093538968492,0.271992796892116,0.301220831884357,0.545862348375387,0.679397745033717,0.356517286346507,0.243217792359771,0.510975492961894,0.345096334325215,0.554162958241561,0.283354163854931,0.356884588199491,0.618378707603581,0.0907402345701552,0.676933752528138,0.418520718864866
0.431753611814469,0.331204986062954,0.515946196779541,0.292930839249542,0.633550324591296,0.284908039727388,0.412033945612581,0.375953130209794,0.177012121532602,0.261799646911165,0.320913715401973,0.543465552248818,0.733244021663342,0.276877060471241,0.223083995175457,0.480338613437033,0.390717146421154,0.621093409088461,0.360711550376799,0.353553390593274,0.452060776158854,0.162312687368198,0.572343172299814,0.418520718864866
0.453919351436238,0.124372858073197,0.508649769110674,0.270273565922864,0.536907437324473,0.345494047405176,0.386509294621512,0.284953899876597,0.211490525968105,0.26256195593953,0.355668566391428,0.694980781800434,0.577498520582153,0.281915229573048,0.23981498656071,0.432987730592645,0.397238409281775,0.67247879667559,0.407832959393922,0.317999364001908,0.416362929615092,0.145384155395084,0.545328644407006,0.301604760448144
0.284047831098598,0.566865734478148,0.509757192538332,0.212485825732507,0.461513102910637,0.339820145632775,0.560505298957852,0.411491986841955,0.295350943088456,0.25740020448431,0.368955362829705,0.76902520816979,0.422669258763077,0.342595729474283,0.214603494333017,0.353297407452231,0.600852559978328,0.756113313289656,0.458447364578903,0.300665927567458,0.312761633024638,0.262397508063732,0.654784879985525,0
0.348513652089121,0.398824146766851,0.53450695864222,0.257859325161204,0.531546162816434,0.352240334696412,0.46355958367265,0.399368759508978,0.19948558112526,0.230330594804139,0.340328801406821,0.711927183412852,0.534215283294094,0.282768664130785,0.241616373644537,0.446346366907868,0.549104910717,0.678579476929218,0.40290135194265,0.308322295937934,0.427763070913523,0.128164861869867,0.639001999477686,0.385137449680986
0.357057577945363,0.364200386322392,0.497686830194072,0.230925083682126,0.462559110969424,0.365634507846609,0.436128721913609,0.347904144877325,0.232181319948784,0.219398090023066,0.342255478238833,0.769457058929692,0.465949461890272,0.282554613742531,0.224472500939487,0.408148330640075,0.489387440005289,0.701022221129824,0.45188409390559,0.270105902274607,0.427864136876927,0.141731359120926,0.50805639671879,0.351737161238523
0.328030463757653,0.453033020511917,0.523313771389199,0.234324332949968,0.506036798830384,0.464874919649307,0.453727106218214,0.286194222358886,0.230166525778253,0.183645705551981,0.404410113380818,0.857722239444911,0.304175951130212,0.26521222902446,0.207140724067491,0.413062629083022,0.502670085430572,0.763506250172859,0.40281919958164,0.288549048048246,0.452805631660135,0.174063220632275,0.670939717575603,0.217965292752392
0.13327665371192,0.933759520079531,0.428330049098137,0.170654171653053,0.400685727345878,0.455564747442503,0.801963696648551,0.596146254502557,0.241695030142936,0.272310657366727,0.442621080197531,0.919922460156699,0.171098334902,0.237104474575224,0.140092493977009,0.293763815921426,0.921070148078764,0.904556655405893,0.561178270540355,0.196574886958303,0.114748081381254,0.512454238544477,0.595952118859858,0.201224549717379
0.162194808638313,0.899517502068162,0.453320099671011,0.212347322694091,0.289548432226183,0.510559649271525,0.777239559624104,0.574727478736756,0.258909785294693,0.288208031735958,0.467562586740613,0.909246850630665,0.234620025722586,0.230628528013096,0.114835072267201,0.333387979070838,0.913742373634681,0.926145681156958,0.61848667884423,0.192738145705685,0.224966110345855,0.603962234397305,0.616255851321238,0.301604760448144
0.132636871759862,0.889659089959556,0.39512977928876,0.122403027466018,0.350144480438317,0.427930948256684,0.751366971686758,0.548826022882905,0.251457723001814,0.28409547499594,0.415428820735869,0.880952116788202,0.198121893865722,0.30789897038844,0.150148581702056,0.429652068455265,0.942028247210797,0.8976281290554,0.594428889511792,0.133447439758439,0.199163278300879,0.563110491018148,0.585087724632039,0.651729238793853
0.149283392530302,0.96589057683259,0.407989847352187,0.13286911548694,0.335406346924245,0.519763213567803,0.815677376771381,0.573404498735791,0.204463185544538,0.278027194062112,0.529897219669453,0.901932596654571,0.215354331409,0.260462280835659,0.13819909352442,0.372130682457963,0.934063263656108,0.869502271884881,0.646434473369533,0.115341967216319,0.20070396536801,0.615923732216327,0.61221389397387,0.217965292752392
0.166214425153328,0.956975742402636,0.390718260527466,0.143431676547629,0.345665659827298,0.518540315327354,0.781004000989213,0.566458983304972,0.244991216136884,0.301719691083333,0.462252481724694,0.872991136532278,0.267993188785167,0.276862797846938,0.168873881733042,0.3532454903858,0.928871402360101,0.92403035896049,0.578691818501649,0.168345124585359,0.162847949574385,0.511133442293958,0.532231217952321,0.318319827480952
0.114311115045459,0.985016820630391,0.335590625089142,0.191055146063766,0.420594295787337,0.414636105190729,0.831200319353867,0.603064835211504,0.263249600326326,0.309662041724471,0.478127641609214,0.890059786069453,0.231625558276936,0.276663658384099,0.13863254332779,0.307778963076905,0.970388178520326,0.925389568083397,0.610124553234469,0.174280899055809,0.100686203418566,0.588613234358435,0.599946670923861,0.351737161238523
0.1548635541429,0.990186219859679,0.356648425503611,0.194107795220041,0.323369056811314,0.437322676586322,0.792936870525043,0.614773097311412,0.323318590471692,0.268910885357512,0.478127641609214,0.869426797816787,0.353007687638193,0.233746919809484,0.171061128139328,0.277224558938229,0.966441350222319,0.842479233587211,0.586110198769236,0.0965384094134469,0.166531348973227,0.58234302562009,0.597554081809583,0.0671438570807518
0.263814438231276,0.710062589090922,0.456239567580655,0.338507059835722,0.538548001914783,0.295554350416667,0.601193672639747,0.563998475936749,0.264673310376794,0.2485585482002,0.368955362829705,0.676307608458135,0.528570681277273,0.361447702874194,0.254168559264229,0.435575388865455,0.687755794399168,0.763882405535381,0.388297806783114,0.327892885947311,0.441865968030275,0.271738404299519,0.769652640253519,0.0839190195683708
0.257574744461749,0.781648131377041,0.483944931595204,0.361575174068537,0.443446191257541,0.336200705567827,0.628715842721782,0.536023281079486,0.302275309306553,0.197856453078602,0.42090733772405,0.74986783373286,0.365040457435999,0.419908761705045,0.227728411203411,0.452709852422679,0.740410424000407,0.769916799534775,0.392335698055298,0.223301710855291,0.426660434180721,0.222030032657415,0.613953147940849,0
0.245948888056242,0.76756245329012,0.411362249256711,0.201022748084345,0.523854695503909,0.367388300126282,0.655675602085065,0.518208891318665,0.29382179268181,0.243011681735375,0.406252332425829,0.809763661142486,0.381798832931307,0.301633172629182,0.193904693594198,0.35050507322375,0.758889595152037,0.814243541288667,0.495670941045494,0.224433443074713,0.300564547762176,0.288314289409011,0.604194298122099,0
0.231485414263955,0.987216933532737,0.348024095238271,0.208965207257825,0.415883659042092,0.504837561962623,0.837893442305396,0.687284564730137,0.2375290189721,0.280237352695385,0.471092395613084,0.822778178154874,0.440407369798435,0.251861042428564,0.150849354589185,0.312366217984348,0.971199046706336,0.895087840174982,0.564108542519679,0.234736367634293,0.194939181390961,0.597658431624053,0.657973472651957,0
0.289875893692499,0.526718052296279,0.460111095102292,0.430633036039868,0.527740539237385,0.371151422101382,0.525581403582985,0.449325927151616,0.23290033494341,0.269985902699637,0.346100886817474,0.537990286125295,0.490985542598688,0.584922286268175,0.226434193826521,0.57114156211651,0.526301068005696,0.720999940361269,0.405893191061011,0.189264089362954,0.382521447425825,0.23500120695097,0.702161459564996,0.0671438570807518
0.480613681084511,0.294696921858328,0.572195628566536,0.546487262553635,0.562349279063189,0.272388475718911,0.505759681857753,0.430464494559589,0.191620876323938,0.309504320160779,0.324818578891069,0.525685271905012,0.566805229417613,0.498318376882747,0.306878844627413,0.65669499498187,0.297781027267114,0.583890549921801,0.320691984677288,0.256822948176901,0.517168039335979,0.0741766144519885,0.603939564324626,0.318319827480952
0.447706661969357,0.394114780845758,0.527379538420961,0.728513488094382,0.502238366838108,0.192753168615516,0.622295636770499,0.728716154296634,0.135228501333505,0.328632984340805,0.200269752454477,0.303718882186014,0.552149575245579,0.620154980124579,0.472465735744259,0.758569926978875,0.357259043915112,0.424387162213092,0.135564250410161,0.398839506983432,0.773810639077737,0.0778388000972047,0.808821548371844,0.268161809716237
0.401318741990527,0.517113177361458,0.401795685320508,0.696904698313203,0.413597437618034,0.181478799362074,0.616738995899109,0.662607343488332,0.18005892936008,0.278435097145193,0.24656322709521,0.296931594710573,0.537839988320684,0.702841939265012,0.311312310964367,0.727221504132034,0.483377870080717,0.55854508870164,0.190423335167193,0.420253845333061,0.688620704678915,0.144126636762114,0.698739122490907,0.134218636064385
0.378071001225767,0.574620465390229,0.522380880491794,0.60962538528041,0.49464437811862,0.181934730014536,0.59509803148414,0.627502686258347,0.224226873926228,0.282757477285386,0.24449474107735,0.375434961351456,0.583367975698186,0.607637188282767,0.343776176805723,0.637414776976541,0.493230996353685,0.585761223879073,0.230924839273787,0.419791894418407,0.646821611383201,0.114430466386626,0.737236853190348,0.0671438570807518
0.334696573004222,0.595470005307262,0.454878720353161,0.660216048804299,0.567213094121552,0.107022338300791,0.590244968854655,0.6886611885355,0.164174822213834,0.318386608955601,0.24449474107735,0.277233858674017,0.687019528000145,0.549077409083145,0.403304649301246,0.619713761378706,0.550425620513194,0.430055931698266,0.153644981423499,0.381300499503981,0.676608744816443,0,0.852386863447485,0.201224549717379
0.387690827084398,0.765409133879063,0.425912848233893,0.800836033038121,0.46044650561238,0.117091825522504,0.694290056128332,0.826709951184041,0.159563180295826,0.275172793960598,0.178653375868956,0.229181670562664,0.595564904732451,0.643435148230573,0.444985506500568,0.697323895816791,0.607341925661107,0.502670558444214,0.13360448052717,0.351030979851018,0.727494245658801,0.0925144924633885,0.85069902970053,0.150976562315194
0.37164647513787,0.661171851817682,0.503363255950433,0.844573286808792,0.342918975910309,0.112209954830654,0.721483230193683,0.859816623574054,0.0870591679459886,0.32315559191781,0.163293828262661,0.282554511415062,0.468106231989364,0.633796750028976,0.590824405806326,0.740878142874216,0.535812296239443,0.445697971796845,0.0885127310958499,0.493764170457076,0.800336612217988,0.0911885428440782,0.813554083272357,0.284885422285179
0.162089263731935,0.397979055998779,0.461878343508104,0.714187795000232,0.509413982602569,0.228472354638783,0.634998056621371,0.600267630257087,0.119282603913891,0.376928907250737,0.262994301369085,0.361585470135377,0.368907574415113,0.657429672757346,0.559752623886954,0.809941385935191,0.395495027247112,0.501613167628853,0.190869955418525,0.374429101760727,0.696023147737704,0.19617857893745,0.814343909906773,0.184479515834257
0.190430380187753,0.704040267784784,0.574712219828081,0.78454420989193,0.425552762840227,0.102594264328013,0.657280247584123,0.769362442508053,0.199066465120294,0.374543383788328,0.174284508088406,0.548373160255258,0.384419473069418,0.272405107505713,0.85177173303461,0.761679916154707,0.526712126882222,0.454617403925344,0.124304819620819,0.428845013935118,0.79521205806052,0.131269919759719,0.862278538639454,0.251433919461292
0.485699974166903,0.664346244215612,0.530279216664016,0.896840980902697,0.355089615970485,0,0.722376660754885,0.910562137082733,0.128353976027761,0.366494830125357,0.106782600073088,0.429393314550235,0.432269979084174,0.482520021747479,0.760945864486635,0.78461325451609,0.485276406503668,0.49838377418577,0.0995022657603441,0.578541911879902,0.852500071361733,0,0.834988857158654,0.251433919461292
0.460422489936813,0.530659966456864,0.570005377410897,0.808409898088416,0.242893904927912,0.106309582462074,0.73816801554777,0.879822109278058,0.167387071885227,0.374370434450088,0.131978898412834,0.486389651616653,0.39531361048335,0.337715944443937,0.86201254539981,0.776997030360215,0.416754573476002,0.409949052533498,0.132434351386508,0.466252404120157,0.800456161655449,0.183892665162668,0.895889373868223,0.401831210054302
0.388194849083426,0.72728186197128,0.47022047669447,0.798031034722827,0.494349657454534,0,0.638752371025603,0.817605381100292,0.149729811377911,0.300527737480455,0.187345041528165,0.357911025343089,0.610359877914315,0.495252443232049,0.589380067447898,0.666322623515172,0.610587456628162,0.436906355772039,0.102278295634468,0.492524766038511,0.779118318390683,0,0.895061548649632,0.251433919461292
0.260745870591155,0.796694560181141,0.482495954237056,0.5626672211781,0.530998888324751,0.152449510117037,0.661958251590326,0.704209917817095,0.232073979584295,0.168347760095683,0.411765112133473,0.471809475637463,0.682490492873892,0.452499362920817,0.358257749779502,0.560314731680994,0.723013824898832,0.610446867004517,0.222920425568874,0.53210927744241,0.643680121873967,0.105321302063899,0.779720310214866,0
0.370584721544583,0.716040545856759,0.503361766020166,0.705546770886651,0.46764271184712,0.184267076678642,0.681842778495889,0.823373064400751,0.13706918322284,0.305477880545553,0.172094243826326,0.401107359891145,0.570237780706568,0.453395077496951,0.645478233171499,0.654209406912316,0.582037055978161,0.439230248213516,0.149636452574156,0.52594590966204,0.722292102049861,0.119049796332206,0.871411777693804,0.251433919461292
0.329281723031902,0.719044105984363,0.476030080393742,0.60192164464698,0.553692991647335,0.101911360488165,0.653032390754379,0.77052284407244,0.178677766989872,0.27454993657504,0.225728104788579,0.355107402127536,0.631187730077514,0.534844495513254,0.448446031451137,0.631736462077415,0.616798507857599,0.496377788116539,0.166899327124968,0.424831813040123,0.696918738827134,0,0.866823714914008,0.150976562315194
0.22182515594418,0.9006338347785,0.353292308143611,0.455474754981381,0.562017313357732,0.309994476192591,0.694810686394513,0.59509674581939,0.312157510140925,0.253440819200324,0.408092232753111,0.709980707737346,0.401571161805738,0.435930218597519,0.271321876591738,0.486562334636219,0.8407401162295,0.799049032454416,0.376729671709297,0.273604139056613,0.324052193707244,0.132378635760586,0.752352840990511,0.0671438570807518
0.246006205835448,0.903964024045343,0.381013421415572,0.460159469358841,0.500325331141212,0.225463204338255,0.697830927485645,0.652987147036036,0.251375979987615,0.240930636039922,0.378370556272736,0.590964609997332,0.451491003633414,0.540283766001283,0.293386570893614,0.534686867934471,0.845260912524132,0.794734049338317,0.324925301539281,0.362607687279469,0.432022920473969,0.253883672206519,0.696253057928026,0.0671438570807518
0.258964428768828,0.809682102051774,0.340393035278677,0.436760527401937,0.500960615528069,0.296440939914183,0.679533882439085,0.659865633541655,0.305606114869939,0.251334283411831,0.376492469736194,0.597142919678195,0.561396169168232,0.442757467174979,0.261495107002408,0.502995427141324,0.772609636845384,0.722689512171023,0.351752124388471,0.294957624075052,0.358525316318394,0.215474525749861,0.821950690245123,0.201224549717379
0.354195371123776,0.74022041803851,0.373393657573625,0.687521667893329,0.488306748093676,0.234575864765271,0.663059683849147,0.775670391183651,0.171228575373359,0.295707123090629,0.223625927812752,0.369519242309052,0.567922351579358,0.517577434114349,0.54647424135343,0.676785069645304,0.641034802691757,0.47660969445837,0.160520718523442,0.487194110324818,0.668513364299277,0.167280302784431,0.85429730568481,0.117456405735723
0.362462393704533,0.7841599532609,0.472086604690849,0.751758501072024,0.4470595886136,0,0.714286413259114,0.832662698594283,0.12974054832795,0.314771279394375,0.189508477352652,0.394447491332975,0.538988889353153,0.386549706198582,0.716755756438222,0.672167673392074,0.667515391638371,0.502948618051515,0.151085104806259,0.539712509360475,0.678438508390986,0.106207643428776,0.924023549281151,0.150976562315194
0.404609731167525,0.693496084467759,0.479228128960308,0.826381497226476,0.353392303019538,0.229104966268943,0.726256328737002,0.855705380194464,0.137074652970792,0.347572047288709,0.165499878442911,0.530053995317861,0.305165592735629,0.295874584475111,0.914501393415663,0.811552085809798,0.552594644220396,0.471786656199909,0.106396004270973,0.448465712543448,0.752904592496586,0.0980707312830572,0.892612523010153,0.134218636064385
0.127717500752647,0.754743587590088,0.414084393031865,0.777652981549332,0.434383081511601,0,0.662414612368873,0.752366694264625,0.146816202782789,0.373974798914829,0.185177833357115,0.507766299565667,0.513642570127272,0.218814594079688,0.768187906630791,0.681717360775028,0.590912153167696,0.332830809829345,0.118055091096689,0.470953631619669,0.804020332648421,0,0.757867504796813,0.184479515834257
0.361553254603791,0.70893314698676,0.532743797937471,0.830868301571363,0.422113863882291,0,0.691172374168283,0.867166113697726,0.0868582404775209,0.348621431908664,0.134243012570275,0.388061519313498,0.617553202286861,0.276654340907941,0.772745648940523,0.700645133471191,0.598152085366783,0.399852514331644,0.11770305653433,0.582602426588976,0.806705797667571,0.164377991149704,0.906103346481707,0.117456405735723
