"","Geo_FIPS","density","medianYearBuilt","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","medianOccupiedHouseValue","PCownerOccUnits","PCwithInterests","medianIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds"
"1375",6085512310,2450.355,1995,0.432098765432099,0.0779369627507163,0.313376987839102,0.500467726847521,0.0121608980355472,0.52890625,0.478125,0,0.488529718456726,29.8,0.697340980187696,0.0357142857142857,0.0826381647549531,0.559958289885297,0.162148070907195,442255,0.509375,0.16484375,56389,0.128875968992248,0.474973931178311,0.0828125
"1376",6085512311,1464.46,1992,0.629294755877034,0.0205209155485399,0.216539717083787,0.619151251360174,0,0.540314136125654,0.543455497382199,0,0.490482233502538,32.9,0.818210659898477,0.0126903553299492,0.10501269035533,0.376269035532995,0.200507614213198,524491,0.855497382198953,0.229319371727749,86742,0.131704005431093,0.267936507936508,0.118324607329843
"1377",6085512312,4699.105,1992,0.955882352941177,0.0308039068369647,0.073140749846343,0.78180700676091,0.0301167793484942,0.644171779141104,0.531288343558282,0,0.422692307692308,36.3,0.818076923076923,0.0111538461538462,0.02,0.309230769230769,0.188846153846154,625164,0.846625766871166,0.240490797546012,126350,0.106979778212655,0.0234615384615385,0.284662576687117
"1378",6085512313,3641.589,1984,0.567993366500829,0.0379173740803622,0.189094107299912,0.597185576077397,0.0149516270888303,0.589016829052259,0.608503100088574,0,0.457104194857916,32.8,0.64276048714479,0.0687415426251691,0.120703653585927,0.400270635994587,0.210825439783491,636453,0.475642161204606,0.172719220549159,79858,0.0606060606060606,0.288503850385039,0.130203720106289
"1379",6085512314,4730.081,1974,0.610679611650485,0.194589609591147,0.330436941410129,0.450347567030784,0,0.490471414242728,0.438314944834504,0,0.542525014714538,28.8,0.604473219540906,0.0158917010005886,0.0940258975868158,0.587404355503237,0.314449676280165,549452,0.503009027081244,0.163991975927783,68268,0.0984910836762689,0.432762472077439,0.0667001003009027
"1380",6085512401,325.0471,1972,0.878996865203762,0.0552096305520963,0.228525121555916,0.533495407887628,0.015667206915181,0.598339719029374,0.286079182630907,0,0.516669878589324,43.7,0.731162073617267,0.00751589901715167,0.0653305068413953,0.482173829254192,0.213335902871459,932981,0.753512132822478,0.287994891443167,82043,0.0761552680221811,0.210536739948505,0.123882503192848
"1381",6085512402,287.4709,1974,0.977045320776928,0.0165384615384615,0.207033315705976,0.625330512956108,0.00423056583818086,0.75615763546798,0.413793103448276,0,0.509316770186335,43.6,0.664048227986847,0.0031055900621118,0.149251004749726,0.275849470222872,0.173364998173182,889895,0.917487684729064,0.29064039408867,117166,0.13649658758531,0.157247706422018,0.221059113300493
"1382",6085512503,1519.331,1993,0.966895438029875,0.0286729256533875,0.0629871497788077,0.756688434800927,0.00800505582473141,0.732053422370618,0.496661101836394,0,0.500939025917115,37.7,0.743458119444097,0.017027669963691,0.10855139601853,0.351571303367973,0.18379867284337,673843,0.923622704507512,0.371869782971619,132987,0.0757186258471605,0.0599724552397646,0.149415692821369
"1383",6085512505,7076.486,1991,0.654850746268657,0.0563218390804598,0.305108798486282,0.474692526017029,0,0.560097323600973,0.537226277372263,0,0.527192620129423,29.1,0.70425444031392,0.0357978796640507,0.067189866446372,0.600991325898389,0.261875258157786,456133,0.549878345498783,0.187834549878345,71484,0.115836877658244,0.238707003729797,0.0900243309002433
"1384",6085512506,8266.537,1981,0.711195240670633,0.0652663165791448,0.276449574058807,0.499862599615279,0.0060456169277274,0.591732729331823,0.567950169875425,0.0135900339750849,0.501736897749585,29.6,0.546745204651865,0.0297538136233197,0.0442531339676786,0.661833559885214,0.251321552635554,420504,0.544733861834655,0.233295583238958,64534,0.171745152354571,0.425170583775588,0.0436013590033975
"1385",6085512508,9017.055,1967,0.747001499250375,0.0415760869565217,0.301974448315912,0.453155245838173,0.0110336817653891,0.525862068965517,0.480134932533733,0.00487256371814093,0.460664652567976,31.5,0.764592145015106,0.00435045317220544,0.025619335347432,0.603262839879154,0.248700906344411,541891,0.556221889055472,0.194527736131934,67687,0.091019712825505,0.266886125335284,0.0389805097451274
"1386",6085512509,1976.793,1989,0.759767248545303,0.0390131956397017,0.0824199912319158,0.67382726874178,0.00569925471284524,0.708229426433915,0.458021612635079,0,0.49354491662184,34.7,0.718934911242604,0,0.0790747713824637,0.488972565895643,0.157880580957504,490934,0.825436408977556,0.178719866999169,81434,0.0630865484880083,0.231144872490505,0.1404821280133
"1387",6085512510,617.9074,1987,0.71011931064958,0.0314393939393939,0.115455261086329,0.733928102860142,0.00288638152715823,0.551741049534085,0.308974987739088,0,0.484881405033496,39.6,0.755386565272497,0.0255296034763715,0.0956002172732211,0.378236465688937,0.202426217635343,606624,0.669936243256498,0.330063756743502,91732,0.0683441006460388,0.197097722263042,0.15301618440412
"1388",6085512602,79.13441,1970,0.853170189098999,0.0473282442748092,0.353315649867374,0.410079575596817,0,0.722222222222222,0.40530303030303,0,0.532345013477089,37.2,0.617250673854447,0.0128032345013477,0.046832884097035,0.609501347708895,0.380390835579515,1035726,0.462121212121212,0.256313131313131,66612,0.168247944339026,0.462187711006077,0.0909090909090909
"1389",6085512603,4201.093,1964,0.417448405253283,0.0639625585023401,0.415496619864795,0.259490379615185,0.015080603224129,0.493207941483804,0.458725182863114,0,0.542367877177443,30.5,0.670800118098612,0.076468851490995,0.0268674343076469,0.72040153528196,0.413935636256274,294353,0.207941483803553,0.110762800417973,42939,0.279033105622701,0.614408030705639,0.0135841170323929
"1390",6085512604,5001.277,1977,0.579876434245366,0.0794551645856981,0.43049504950495,0.242376237623762,0.00435643564356436,0.512589928057554,0.526079136690647,0,0.448984356759281,33,0.709082418865281,0.00513658650478636,0.00256829325239318,0.826056502451553,0.324071912211067,255824,0.385791366906475,0.0989208633093525,35254,0.071654373024236,0.615423514538559,0.0242805755395683
"1391",6085513000,7101.744,1991,0.0863192182410423,0.751864406779661,0.0255735238811583,0.942459571267394,0.0447536667920271,0.212573496155586,0.123473541383989,0.00587969244685663,0.58603788581269,22.2,0.560206649887402,0.047820903430918,0.295535832560604,0.150748443502451,0.313683931646576,800305,0.00904568068747173,0.349615558570782,34721,0.0364869228285438,0.461270871985158,0.00723654454997739
