"","Geo_FIPS","cluster"
"1",6001400100,1
"2",6001400200,2
"3",6001400300,2
"4",6001400400,2
"5",6001400500,3
"6",6001400600,4
"7",6001400700,4
"8",6001400800,3
"9",6001400900,4
"10",6001401000,5
"11",6001401100,3
"12",6001401200,2
"13",6001401300,6
"14",6001401400,5
"15",6001401500,5
"16",6001401600,5
"17",6001401700,4
"18",6001401800,5
"19",6001401900,5
"20",6001402100,5
"21",6001402200,5
"22",6001402300,3
"23",6001402400,5
"24",6001402500,5
"25",6001402600,6
"26",6001402700,5
"27",6001402800,6
"28",6001402900,6
"29",6001403000,7
"30",6001403100,6
"31",6001403300,6
"32",6001403400,6
"33",6001403500,6
"34",6001403600,6
"35",6001403700,6
"36",6001403800,2
"37",6001403900,2
"38",6001404000,6
"39",6001404100,2
"40",6001404200,1
"41",6001404300,1
"42",6001404400,1
"43",6001404501,1
"44",6001404502,1
"45",6001404600,1
"46",6001404700,1
"47",6001404800,4
"48",6001404900,1
"49",6001405000,2
"50",6001405100,1
"51",6001405200,3
"52",6001405300,6
"53",6001405400,5
"54",6001405500,5
"55",6001405600,5
"56",6001405700,5
"57",6001405800,5
"58",6001405900,5
"59",6001406000,6
"60",6001406100,5
"61",6001406201,5
"62",6001406202,5
"63",6001406300,5
"64",6001406400,4
"65",6001406500,5
"66",6001406600,5
"67",6001406700,3
"68",6001406800,1
"69",6001406900,3
"70",6001407000,5
"71",6001407100,5
"72",6001407200,5
"73",6001407300,5
"74",6001407400,5
"75",6001407500,5
"76",6001407600,5
"77",6001407700,4
"78",6001407800,4
"79",6001407900,1
"80",6001408000,1
"81",6001408100,4
"82",6001408200,5
"83",6001408300,4
"84",6001408400,5
"85",6001408500,5
"86",6001408600,5
"87",6001408700,5
"88",6001408800,5
"89",6001408900,5
"90",6001409000,5
"91",6001409100,5
"92",6001409200,5
"93",6001409300,5
"94",6001409400,5
"95",6001409500,5
"96",6001409600,5
"97",6001409700,5
"98",6001409800,4
"99",6001409900,4
"100",6001410000,4
"101",6001410100,4
"102",6001410200,5
"103",6001410300,5
"104",6001410400,5
"105",6001420100,2
"106",6001420200,3
"107",6001420300,3
"108",6001420400,6
"109",6001420500,1
"110",6001420600,2
"111",6001421100,1
"112",6001421200,1
"113",6001421300,1
"114",6001421400,2
"115",6001421500,1
"116",6001421600,2
"117",6001421700,2
"118",6001421800,1
"119",6001421900,1
"120",6001422000,3
"121",6001422100,3
